LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
,,0.96,0.753,
,100.0,0.959,0.921,0.105
60.224,56.9,0.889,0.55,0.567
79.43902439,,0.961,0.858,0.17
70.1,,,,0.553
55.553,24.1,0.794,0.402,0.653
54.155,7.9,0.839,0.424,0.655
,78.5,0.941,0.638,0.519
70.376,73.5,,,0.471
,100.0,0.998,0.817,0.245
81.45365854,100.0,,0.909,0.11
65.788,72.3,,,0.603
68.189,91.1,,,0.534
72.772,98.7,0.877,,0.511
63.553,98.1,,,0.609
,,0.983,,0.175
80.50487805,,,,
81.43414634,100.0,,,
52.97,,0.813,0.461,0.663
71.418,89.4,,0.697,0.426
82.50707317,,0.96,0.895,
73.373,,,0.729,0.504
,,1.015,0.758,
58.865,28.3,0.897,0.533,0.634
77.017,100.0,1.008,,
,99.7,1.034,0.82,0.269
77.08,,0.885,,
43.123,13.9,,0.452,0.562
58.285,3.0,,0.448,0.664
,86.8,0.948,0.741,
70.9,99.4,,0.83,0.187
79.38292683,,0.989,0.887,0.12
61.757,17.5,,0.482,0.622
53.946,7.4,0.888,,0.637
74.211,98.9,0.941,0.747,0.272
75.686,,0.919,,0.365
54.941,21.7,0.827,0.382,0.647
79.79268293,100.0,,0.837,0.265
,,0.848,0.499,0.661
,,0.94,,
,97.9,0.941,0.743,0.42
68.947,99.0,0.993,0.713,
65.97,78.1,,0.68,
74.33902439,99.0,,0.787,0.215
,82.2,0.816,0.581,0.545
52.566,12.4,0.871,0.377,0.572
53.68,43.7,0.971,,0.505
,52.6,0.87,0.509,0.576
80.09756098,100.0,0.96,0.912,0.054
80.15121951,100.0,,0.916,
,76.9,,0.599,0.518
,11.2,0.761,0.311,0.693
,50.1,,,0.675
73.8,99.1,0.925,,0.179
80.39512195,100.0,0.991,0.938,0.079
,100.0,,0.762,0.321
,80.2,0.695,0.499,0.611
76.154,85.5,0.975,0.763,
62.034,14.9,0.875,0.478,0.663
,96.5,,,0.509
73.223,82.0,0.938,0.7,0.431
70.483,82.0,0.946,,0.462
75.24390244,99.8,0.997,,0.166
78.32195122,,0.987,0.818,0.138
,100.0,,,0.558
,96.1,0.983,0.786,
67.58682927,,1.038,0.786,0.326
,12.8,0.907,,0.467
,58.0,0.873,,
,,,0.794,0.663
62.543,,,0.439,
,99.6,0.951,0.754,0.199
50.365,13.0,0.83,,0.664
80.44146341,100.0,,0.887,0.111
74.20731707,100.0,0.992,0.823,
78.56097561,100.0,0.996,,0.14
54.992,,0.947,0.644,
,100.0,,0.871,
80.87317073,,0.977,0.858,
,80.0,,0.719,0.415
61.256,31.1,0.833,,0.636
68.204,,,0.701,
80.9,100.0,,,0.047
81.74146341,100.0,0.958,0.92,0.065
73.709,91.5,0.804,,0.51
,98.6,0.867,0.625,0.331
57.52,15.9,0.905,0.465,0.589
75.187,94.1,,0.724,0.395
,,0.896,0.585,0.483
56.511,30.0,0.783,0.457,0.617
70.048,,0.955,0.704,0.446
71.652,100.0,0.973,0.773,
,99.4,,0.706,0.302
74.193,99.7,0.863,,0.465
66.895,99.6,0.951,0.682,
,14.8,,0.476,0.563
68.22219512,99.8,,,0.345
,,,0.831,
79.44878049,100.0,0.976,0.897,0.197
77.98780488,,,,
76.498,98.7,1.01,0.771,0.348
68.292,99.5,0.937,0.656,
,98.9,1.006,0.749,
73.436,,0.989,,0.303
,18.5,0.878,,0.6
45.61,37.2,,0.454,0.588
59.852,42.4,0.594,0.43,0.755
77.653,100.0,,0.736,
,,0.826,,
54.633,38.5,0.855,,0.568
75.641,97.5,,,
72.398,99.2,0.97,0.742,0.348
,100.0,0.97,,0.138
,100.0,0.96,,0.121
68.811,99.7,0.955,,0.352
,100.0,,,
67.051,54.3,0.825,0.53,0.665
,,1.011,0.789,
70.45609756,93.2,,0.783,0.153
,100.0,0.967,,0.1
71.151,86.1,0.941,0.693,0.468
57.869,29.0,0.817,,0.626
65.446,84.7,,0.652,0.532
76.838,99.3,,0.718,0.253
57.121,44.5,0.947,0.642,
,98.5,0.987,0.715,0.461
,,,0.782,0.247
55.342,,,0.349,0.628
55.71,4.8,,0.386,0.547
66.47,,,0.528,0.531
55.655,,0.845,,0.628
,100.0,,0.91,
48.016,7.5,0.759,,
,5.9,0.728,,0.748
,98.2,0.95,0.813,0.356
74.872,,0.945,0.672,0.257
74.295,96.8,0.988,0.716,0.491
78.445,,0.973,0.765,0.333
75.91219512,100.0,,0.817,0.156
,,,0.784,0.325
,100.0,0.958,0.857,0.125
76.97560976,,,,0.154
78.44634146,100.0,,,0.056
71.658,97.6,,0.697,0.492
69.319,,0.831,0.663,0.562
,,0.949,0.653,
73.77073171,100.0,,0.856,
44.175,42.6,,0.479,
57.592,22.0,,,0.617
66.935,86.2,0.928,0.709,
79.56829268,100.0,,,
81.21463415,100.0,0.984,,
,82.0,0.903,,0.581
71.332,,0.963,0.748,0.426
,,0.958,,0.103
,60.5,,0.561,0.579
,100.0,,,
70.356,81.9,,0.596,0.548
56.044,25.4,0.799,,
,9.3,0.845,0.429,0.667
66.288,79.1,,0.644,0.508
,,0.963,,0.465
73.70243902,100.0,0.993,0.823,0.241
81.6097561,100.0,0.98,0.902,0.112
66.149,74.1,0.797,0.56,
68.226,92.7,,0.646,0.53
72.624,98.8,0.865,0.735,
64.942,,0.797,,0.583
80.09512195,100.0,0.98,0.899,0.174
80.95121951,100.0,0.975,0.885,0.17
81.48536585,100.0,0.965,,0.127
53.653,60.3,,0.464,0.661
71.612,,,0.7,0.424
82.58756098,100.0,0.96,0.895,
73.591,,,0.734,0.503
67.11,100.0,1.009,0.758,0.31
59.614,30.3,,0.539,0.613
77.145,100.0,1.008,0.807,0.298
72.4195122,,,,0.261
77.584,,0.886,0.76,
43.566,,0.989,0.457,0.559
58.772,1.3,0.799,0.453,0.662
,,,0.741,0.276
71.81219512,99.4,1.027,0.84,0.195
,100.0,0.98,,0.111
62.142,,,0.49,0.62
54.604,7.8,0.889,0.433,0.63
74.25,99.0,,,0.275
76.543,,0.924,0.677,
55.291,23.4,0.837,0.39,
,,0.941,,0.271
62.399,30.0,0.85,0.499,0.66
72.57073171,99.0,0.945,,0.387
74.152,,0.943,0.745,0.421
69.394,99.1,0.995,,
66.382,,,0.691,
,99.0,,0.8,0.221
70.048,84.1,0.82,0.588,
,,0.878,,
54.653,42.4,0.976,,0.5
66.421,56.0,0.866,,0.532
80.25121951,100.0,0.959,0.912,
80.35121951,,0.973,0.915,
,,0.942,,0.511
,,0.772,0.32,
50.225,50.3,0.848,0.484,0.674
74.4,,0.924,0.73,0.173
,100.0,,0.94,0.081
74.612,100.0,,0.772,0.327
64.036,81.4,0.693,,
,86.3,1.023,0.767,0.475
,15.3,0.882,0.484,0.659
,96.7,0.954,,
73.377,,,0.708,0.428
,83.3,,0.668,0.466
75.54390244,99.8,0.998,0.831,0.173
78.52439024,100.0,0.984,0.822,
77.427,,0.983,0.84,
,96.5,,0.806,0.368
67.94926829,,1.035,,0.325
61.134,,,0.467,0.456
65.079,,,0.546,0.598
75.274,,,0.802,
,,,0.451,
73.88536585,,0.952,,0.196
51.526,,,0.409,0.662
80.7902439,,,0.892,0.099
74.70487805,100.0,0.996,0.831,0.184
,100.0,,0.888,0.135
56.022,81.9,,0.653,
79.51707317,100.0,,,0.114
81.17560976,,0.979,0.86,
71.729,82.9,0.966,0.721,0.411
,,0.837,0.478,0.633
68.816,94.7,0.982,0.709,0.481
,100.0,0.994,,0.048
81.99268293,,0.957,,0.062
73.551,,0.812,0.653,0.499
67.688,,,,0.335
,11.5,0.906,0.473,0.585
75.492,94.8,0.988,,
,43.1,0.9,,
56.695,31.8,,0.464,
70.164,91.2,0.955,0.709,
71.47,100.0,0.977,,0.355
,,0.891,0.711,0.299
74.45,,,0.721,0.451
67.407,99.6,0.949,0.693,0.226
55.823,15.9,0.928,0.484,0.558
,99.8,1.027,0.761,0.349
,100.0,0.933,,0.193
79.6,100.0,,,
,100.0,0.987,0.906,
,98.8,1.01,0.774,0.342
68.765,99.5,0.936,0.659,
72.436,,,0.756,
73.411,,,0.653,0.307
53.945,25.7,0.89,0.506,0.594
46.723,37.7,0.892,0.454,0.597
60.364,48.3,0.609,,
77.781,99.6,0.951,0.741,0.242
73.62,98.8,,0.714,0.518
55.752,,0.859,,0.56
75.936,,0.994,0.827,0.369
72.813,99.3,,0.741,
,100.0,0.97,0.921,0.135
80.33170732,,0.956,0.898,0.113
,,0.962,0.722,0.354
78.461,100.0,0.939,0.806,0.268
67.403,57.1,,0.541,0.611
75.678,100.0,1.015,0.791,0.325
70.40731707,93.8,1.021,0.785,0.156
80.03414634,100.0,,0.91,0.096
71.819,,,0.701,0.462
57.956,30.0,0.822,0.486,0.622
65.88,86.8,0.917,0.658,0.496
,99.4,,,0.223
58.279,,0.954,0.647,0.516
72.948,98.9,0.99,,
73.41219512,,0.993,0.785,
55.959,12.6,,,
,,0.896,0.395,0.548
,25.6,0.882,0.534,
56.102,51.7,,0.506,0.627
81.06609756,100.0,0.982,0.909,0.143
48.648,9.4,0.764,0.364,
49.196,6.3,0.731,0.355,0.747
78.741,99.6,0.958,0.811,0.347
75.343,,0.948,0.682,0.255
74.742,96.1,0.992,,
,99.4,0.956,0.769,0.33
76.16829268,100.0,0.981,,
,97.6,,0.784,0.33
79.401,100.0,,0.862,0.131
,100.0,,,
78.59756098,100.0,,,
71.871,,,,0.498
,98.9,0.785,0.668,
71.576,91.1,,0.653,0.432
74.82439024,,1.035,0.856,0.196
44.639,38.6,0.9,0.486,0.555
58.804,23.7,,0.402,0.609
67.089,85.6,0.931,0.711,0.406
,100.0,,,0.069
81.41463415,100.0,0.987,0.872,
,,,0.66,0.578
71.95,100.0,0.965,,0.452
79.83658537,100.0,,0.923,
60.946,61.1,,0.566,
80.18780488,100.0,0.968,0.866,0.157
70.641,83.1,0.903,0.6,0.551
56.348,26.7,,0.41,0.653
,,0.85,0.436,
66.563,77.6,0.946,0.649,0.502
70.911,78.3,0.97,,
73.90487805,100.0,,0.825,0.233
81.75121951,100.0,,0.9,
66.513,,,,0.589
68.494,93.6,0.912,0.657,0.503
72.698,99.7,0.868,,0.53
66.446,98.1,0.787,0.633,0.574
80.1902439,100.0,0.979,0.895,0.168
,,0.969,0.889,0.149
81.63658537,100.0,,0.878,0.125
,57.3,0.823,0.469,0.66
72.124,91.0,0.978,,
82.93146341,,,,
73.801,,0.865,0.731,0.503
68.39,,,,0.287
60.365,,0.913,,0.605
77.442,,0.996,0.81,
73.0804878,100.0,1.034,0.826,0.241
77.889,,0.888,0.767,0.444
44.034,17.0,0.975,0.457,
59.194,1.9,0.805,0.456,
72.356,83.5,0.957,,0.275
72.91463415,99.5,,0.839,0.166
80.63658537,100.0,,0.905,
62.734,17.4,0.922,0.493,0.618
55.448,8.3,,0.445,
74.227,99.3,0.946,0.762,
77.069,99.9,0.927,0.68,0.414
55.874,24.0,,0.397,
80.24146341,100.0,,0.847,0.271
62.8,31.1,0.851,0.508,0.659
,99.0,,0.749,0.39
74.119,,,0.745,0.414
69.573,99.2,0.996,,
66.766,,1.033,0.695,0.421
,99.1,0.955,,0.225
70.458,85.9,,0.594,
,15.0,0.883,0.395,0.559
55.496,44.1,,0.581,0.498
66.761,59.3,0.884,0.53,0.526
,100.0,,0.913,
,100.0,0.967,,0.175
,77.9,0.944,0.606,
57.396,,0.778,0.327,0.697
50.712,,0.852,,0.673
74.44634146,99.2,,,0.172
80.79512195,100.0,0.998,,0.078
74.681,100.0,0.889,0.783,0.343
64.14,82.5,0.724,,
76.343,87.0,,0.769,0.509
,17.2,0.886,0.49,0.656
,96.9,0.954,,
73.466,,0.94,0.711,0.428
70.633,,0.943,,0.467
,,,0.835,0.174
78.72682927,100.0,0.988,0.825,
77.878,100.0,0.981,0.838,0.555
,96.8,0.994,,0.369
68.68463415,98.4,1.031,,
,15.6,0.919,0.48,0.457
,56.9,,0.552,0.597
75.431,100.0,0.874,0.807,0.658
63.923,,0.848,0.459,0.594
,99.6,0.953,,0.195
52.626,14.6,0.847,0.42,0.66
81.24146341,100.0,0.963,,0.09
,100.0,0.994,,
78.97073171,100.0,1.006,,0.13
57.447,82.6,,0.665,0.443
,100.0,0.923,0.877,
81.47560976,100.0,0.981,,0.112
,87.1,,0.713,0.414
62.644,29.0,0.838,,0.628
,,,0.717,0.474
,100.0,,0.904,0.049
,,0.961,0.936,0.059
73.853,91.1,0.807,0.659,
,99.0,0.87,0.633,0.343
58.894,11.2,0.906,,0.583
75.842,99.0,0.989,,
64.854,46.3,0.898,0.609,0.467
,33.7,0.791,0.472,0.612
,,,,0.446
,99.0,0.978,0.787,0.359
,99.5,0.895,0.715,0.289
74.765,99.7,0.9,0.728,0.437
67.958,99.7,,,0.22
56.488,,,0.494,0.559
69.19,99.9,,,0.336
78.003,100.0,0.917,0.833,
80.05121951,100.0,,0.906,
,100.0,0.988,,
76.738,99.1,,0.78,0.334
68.871,,0.937,0.665,0.265
72.579,99.0,,0.756,
73.498,96.1,0.988,0.658,0.312
55.3,26.6,0.895,0.519,0.592
48.063,43.4,,0.486,0.596
,42.7,0.627,0.448,0.753
,99.6,,0.754,0.246
73.808,,0.838,0.721,0.519
,35.0,0.867,0.51,0.551
75.721,98.8,0.995,0.834,
,99.8,0.974,0.746,0.346
,100.0,,,
80.5804878,100.0,0.964,,0.111
69.529,,0.958,0.727,
78.748,100.0,0.943,0.808,
,55.3,0.837,0.553,
,100.0,1.016,,0.32
70.40487805,94.4,1.027,,
,,0.971,0.912,0.092
,89.9,0.951,0.707,0.455
58.363,34.2,0.833,0.492,
68.43,,0.921,0.581,0.526
,,0.933,0.662,
77.073,99.5,0.935,0.725,0.222
,52.0,0.97,,0.511
73.182,98.6,0.992,0.723,
73.51219512,,0.992,0.79,
56.477,13.1,,0.372,0.617
57.081,5.3,0.906,0.405,0.54
67.712,31.1,,,
56.582,52.8,,,0.627
81.32219512,,,0.911,
49.255,,,,
49.584,6.4,0.745,0.362,0.747
78.501,99.5,0.961,,
75.599,99.7,,0.691,0.253
,96.8,0.991,0.726,0.464
78.67,,,0.772,0.333
76.47560976,100.0,0.987,0.821,0.136
77.661,,0.967,0.78,0.333
79.665,100.0,,,0.13
77.42439024,100.0,0.975,,0.139
,,0.99,,0.049
72.093,98.1,,,0.491
,97.5,,0.736,0.432
,99.4,0.863,,0.557
71.848,91.6,0.973,,0.424
75.42926829,100.0,,0.861,
46.619,45.6,,0.503,0.552
,,,,0.596
67.328,,0.939,0.714,0.401
,,1.005,0.911,0.07
81.66341463,100.0,0.989,0.877,0.129
63.898,89.3,0.915,0.664,
72.128,100.0,0.967,,
79.98780488,100.0,0.962,0.926,0.096
61.157,64.2,0.898,0.574,0.573
,100.0,,0.869,0.152
70.878,84.3,0.917,,0.549
,,0.814,0.415,0.653
56.23,,,0.443,0.661
,83.3,0.957,,0.496
,37.2,0.825,0.433,0.625
71.088,81.0,,0.597,0.469
,,,0.828,0.24
,100.0,0.986,0.902,0.093
,,0.81,0.575,0.582
,94.2,,0.664,
73.069,,0.875,,0.525
67.062,,0.796,,0.574
80.74390244,100.0,0.978,,0.163
81.60243902,100.0,0.969,,0.145
,100.0,0.971,0.882,0.123
,,0.832,0.473,0.66
72.622,92.2,,0.704,
82.84268293,100.0,,0.898,
,100.0,0.869,,
68.45,100.0,0.999,0.767,
,19.2,0.922,0.545,0.595
,,0.992,0.813,0.225
73.48292683,99.8,1.036,0.824,
78.156,,0.893,0.77,0.445
45.596,17.0,0.991,0.467,0.558
,5.3,0.816,0.46,0.657
72.374,81.9,0.965,0.739,0.28
,99.7,1.033,,0.149
,100.0,,0.912,0.109
62.873,12.3,,0.492,0.603
56.381,8.7,0.909,,0.597
74.442,99.5,0.952,0.769,0.28
77.657,99.0,0.934,0.688,0.406
56.382,,0.867,0.404,
,100.0,0.934,,
,34.2,0.857,0.51,0.657
72.96731707,99.4,,0.755,0.386
,,0.953,,0.408
,99.3,1.004,0.73,0.284
,78.5,1.029,0.701,
75.9902439,,,0.808,0.207
70.829,95.7,0.829,0.603,0.526
54.198,18.9,0.892,0.402,
63.329,48.8,,,0.555
,44.4,0.981,,
,68.6,0.902,0.543,0.518
,100.0,,,
80.90487805,100.0,,,0.173
72.009,80.1,0.953,,0.497
58.367,13.6,,0.338,
,48.0,0.86,,0.672
74.99756098,99.5,,0.738,0.171
80.99756098,100.0,0.996,0.941,0.072
76.269,100.0,0.897,0.788,0.335
64.436,87.1,,0.505,
76.448,86.9,0.992,0.773,0.508
63.039,19.5,0.893,0.499,0.655
,97.4,0.953,0.685,0.492
73.711,88.1,0.943,,
70.754,85.5,0.95,0.674,0.465
76.24634146,,1.006,0.841,0.171
79.02682927,100.0,,0.829,0.127
78.425,100.0,,0.834,
,97.1,0.986,,0.358
,99.3,1.032,0.796,
62.54,9.7,,0.489,0.45
65.249,61.4,0.885,0.554,0.548
75.763,,0.873,0.816,
64.615,56.5,0.862,0.468,0.586
,99.7,,0.767,
53.693,11.5,0.861,,0.658
81.54146341,100.0,0.971,,
75.11219512,100.0,0.993,0.84,0.203
,100.0,1.005,,0.128
,82.8,,0.675,0.44
80.11707317,,0.929,,
81.62682927,100.0,,0.868,0.105
73.215,,0.951,0.737,0.416
63.016,,0.843,0.486,0.609
69.894,91.2,0.993,,0.517
81.45121951,100.0,,0.91,0.052
,100.0,0.965,,
,92.7,,0.66,0.509
,98.8,,,0.343
60.105,14.8,0.921,0.493,0.581
,99.7,0.997,0.737,0.378
65.304,,0.926,,0.453
57.304,,,0.477,0.621
,92.8,0.961,0.713,0.643
,,0.98,,0.367
,,,0.72,0.29
,100.0,0.891,0.749,
68.293,,0.954,0.711,
57.055,12.1,,0.502,0.561
70.26536585,100.0,1.017,0.764,0.325
,,0.921,0.835,
80.40243902,100.0,0.964,0.912,
78.54146341,,,0.911,0.248
76.858,99.3,1.014,0.787,
69.235,,0.942,,0.276
72.89,,1.028,0.755,0.493
73.513,97.4,,0.663,0.315
56.799,,0.913,0.529,0.586
50.652,38.9,0.926,0.512,0.592
61.419,,0.642,0.456,0.746
78.092,99.7,0.964,,0.252
74.123,,0.846,0.727,0.516
57.596,,0.826,0.526,0.544
,,0.991,,0.362
73.305,,0.98,0.75,0.342
,100.0,0.964,,
80.98292683,,,,
,99.9,0.954,,
78.89,100.0,,0.809,
,59.6,0.842,,0.594
,100.0,1.018,0.784,0.316
70.55365854,95.0,1.028,0.797,
80.58536585,100.0,,0.914,0.09
,91.7,0.953,0.709,0.453
58.462,36.9,,,
68.881,81.8,0.926,0.591,
66.534,88.3,,,
77.007,99.7,0.933,,
60.53,,0.982,0.669,0.507
73.343,99.3,0.986,0.728,0.447
74.16341463,94.1,0.992,0.794,0.237
,,,,0.613
57.769,6.2,0.91,0.41,
,,0.893,0.548,
57.133,53.7,0.857,0.521,0.625
,,0.983,,0.123
49.948,10.4,0.778,0.381,
,9.0,0.754,,0.71
79.11,99.6,0.961,0.817,
,99.9,0.956,0.7,0.245
75.32,,,0.733,0.463
79.348,99.2,,0.782,0.326
76.77560976,100.0,0.984,,0.133
77.76,98.0,0.962,0.777,0.329
79.999,,0.97,0.861,0.137
77.87317073,100.0,0.978,,0.138
79.8,100.0,0.98,0.926,0.044
72.221,97.9,0.989,,0.487
,96.9,0.964,0.743,
69.88,,,,
71.859,92.6,0.969,0.661,
,,,0.871,0.179
48.195,51.2,0.93,0.517,0.549
60.721,23.0,,0.422,0.592
67.523,92.5,0.956,,0.395
80.47073171,,1.002,,0.064
82.11463415,,0.989,,
64.045,88.7,0.916,,
72.39,100.0,0.97,0.766,0.411
80.43658537,100.0,0.964,,0.09
61.652,,,,0.572
80.73170732,100.0,0.97,0.865,
71.177,84.0,0.91,,0.541
,29.5,,0.42,0.651
56.967,13.5,,0.452,
66.982,84.2,0.959,,0.49
61.623,37.8,0.88,0.512,0.63
,82.2,0.968,0.6,0.466
74.85853659,100.0,,0.83,0.242
,100.0,0.98,,0.088
,,0.813,0.588,0.576
,94.8,0.921,,0.496
,,,0.754,0.527
67.659,,0.797,0.649,0.572
,100.0,0.977,,0.14
,,0.969,,0.138
82.18780488,100.0,0.969,,0.119
,55.8,0.835,0.472,
73.094,91.1,0.989,0.709,0.409
82.59121951,100.0,0.958,0.899,0.113
74.189,99.6,,0.721,0.479
68.69,99.8,0.999,0.775,0.269
,36.2,,0.55,
78.464,,,,0.216
73.57560976,99.8,1.03,0.831,
,99.7,0.891,,0.452
46.692,22.5,0.99,0.475,0.557
,4.1,0.824,0.464,0.666
70.071,80.3,0.973,0.69,0.289
73.56341463,99.7,1.027,0.849,0.153
80.98780488,100.0,,0.913,
63.494,14.3,0.936,0.494,
,7.6,0.919,0.463,0.589
74.746,99.5,,,0.284
,,0.935,0.7,0.393
56.755,,,0.409,
,,,,
63.346,35.3,,0.515,0.654
73.26682927,99.6,0.944,0.762,0.371
74.365,99.0,0.954,0.752,0.402
69.192,99.4,1.013,0.736,
67.439,72.1,,0.709,
,99.0,0.965,,0.189
71.269,96.1,0.832,0.614,
54.869,20.2,,0.407,0.563
63.901,,0.956,,0.572
56.553,42.3,0.987,0.592,0.497
67.313,67.3,0.91,0.553,0.512
81.20487805,,0.966,0.927,
81.15609756,100.0,0.972,0.922,0.16
72.416,81.2,,0.622,0.458
58.994,14.3,0.714,0.346,
,55.9,0.867,0.492,0.676
75.1,99.7,0.933,0.741,0.166
81.29512195,100.0,0.997,,0.062
,,0.907,0.793,0.328
,,0.727,0.508,0.577
,88.6,0.992,0.779,0.507
,,,0.504,0.652
72.131,98.2,0.966,0.696,0.483
,89.7,0.946,0.732,
,87.2,,0.679,0.457
76.69512195,100.0,,0.847,
80.47073171,100.0,,0.835,0.12
,100.0,,,0.54
74.4097561,97.4,0.984,,0.341
69.68390244,99.2,1.03,,0.301
63.261,10.8,0.942,0.497,0.442
72.26,96.7,0.952,0.713,0.479
,62.6,,0.556,
,100.0,0.887,0.828,0.643
65.262,56.5,0.877,0.482,
74.53658537,99.7,,,0.192
54.62,14.2,0.867,0.433,
81.74390244,100.0,,,
75.95853659,,,0.844,
79.97073171,100.0,,0.892,0.078
60.651,,0.966,0.686,
,100.0,,0.896,
54.94,2.8,0.841,0.433,
,,,0.872,0.095
73.38,87.8,,0.744,0.407
,38.3,0.852,0.487,
69.914,,0.995,,0.498
81.80243902,,,0.911,0.052
,100.0,0.966,0.943,0.054
73.305,91.5,0.858,,0.491
68.148,98.9,0.884,,0.343
61.049,14.2,,,0.571
76.421,99.3,,,0.369
65.697,52.7,,0.638,0.438
57.925,39.7,,,0.628
70.381,,0.963,0.72,0.428
73.278,97.5,0.983,0.794,
,99.5,0.902,,
74.941,100.0,,,
,99.8,0.955,0.72,0.212
57.965,14.6,,,
70.80926829,100.0,,0.769,
78.517,100.0,0.919,0.84,0.181
,100.0,,,
78.64146341,100.0,0.988,,0.241
,99.2,1.02,,0.33
69.649,99.7,0.941,0.68,0.291
,,,0.762,0.491
,99.0,0.995,0.668,
57.771,,0.92,0.534,0.59
53.347,36.9,0.945,0.535,0.587
61.923,69.1,0.649,0.466,0.738
,99.9,,,0.235
74.202,98.8,0.854,0.729,0.437
58.623,,0.848,0.541,0.545
,99.1,0.998,0.843,
,99.5,0.977,0.755,0.327
82.04634146,,0.96,0.93,
80.93658537,,0.955,,0.098
,,0.949,0.734,0.34
,,,0.817,0.241
69.554,65.5,,0.572,0.589
76.099,,1.019,0.787,0.313
,95.6,,,0.159
80.38536585,100.0,,0.915,
73.245,,,0.713,
58.716,38.4,0.841,,0.623
69.326,91.5,0.936,0.598,0.496
66.705,,0.929,,0.479
77.191,99.7,,0.745,
60.8,56.0,0.969,0.674,
,99.5,0.989,,0.444
,,,0.798,0.226
57.619,15.1,0.867,0.395,0.608
,6.5,0.914,0.416,0.533
68.915,42.3,,0.555,0.504
,55.2,0.863,,0.621
81.66365854,100.0,,,0.12
,,,0.388,0.686
50.54,7.8,,0.381,
79.023,100.0,0.965,0.824,0.32
76.192,99.9,0.96,0.709,0.245
75.597,,0.991,0.734,
79.283,99.5,,0.786,
76.92439024,100.0,0.979,,0.128
77.833,,0.958,,
80.109,100.0,,0.86,
,100.0,0.979,0.874,0.142
80.05121951,100.0,,0.931,0.042
72.514,97.9,,0.718,0.482
76.062,97.2,,0.751,0.424
,99.7,,0.688,0.579
71.831,,0.966,0.664,
76.32682927,100.0,1.031,0.874,0.166
49.835,,0.94,0.531,0.546
61.543,29.0,0.861,0.43,
67.552,92.6,,,0.397
80.62682927,,1.003,0.915,0.063
,100.0,0.989,0.882,0.111
64.587,,0.918,0.679,0.566
,100.0,,0.773,0.364
80.53902439,,,0.933,0.087
,56.5,0.913,0.592,
80.63414634,100.0,0.969,0.866,
71.463,86.8,0.921,0.616,0.539
57.406,26.2,0.828,,
57.69,,0.869,,0.641
67.23,85.1,0.961,0.669,0.487
,,0.885,,0.636
71.734,83.6,0.966,0.599,0.462
,,,,
82.91707317,100.0,0.974,,0.085
,79.9,,0.598,0.571
68.973,96.0,,,0.491
,,0.875,0.768,
68.023,99.3,0.802,0.66,0.569
,,0.976,0.903,
81.70487805,100.0,0.971,,0.131
,,0.97,0.883,0.115
56.158,55.8,0.8,,
73.433,93.1,0.988,0.713,0.409
83.09609756,,0.961,0.905,0.124
74.366,99.5,0.871,,0.479
,,1.003,0.783,0.248
61.115,38.1,0.925,0.552,
78.812,100.0,,0.826,0.232
73.77804878,100.0,1.027,0.833,
,,,0.762,0.453
47.835,,0.991,0.486,0.554
59.913,,,0.47,0.66
72.247,78.7,0.969,0.726,0.243
,,,0.851,0.138
81.39268293,100.0,0.982,0.916,
63.544,18.7,,0.496,
58.679,7.4,0.926,0.47,
74.944,,,0.78,
78.682,99.2,,,0.384
,,0.875,0.407,0.669
80.74634146,100.0,0.951,0.864,0.244
63.578,,0.859,0.523,
73.86341463,,0.947,0.775,
74.574,99.1,,,0.377
69.143,,1.004,0.741,0.255
,83.7,,0.718,0.344
,,0.958,0.812,
,96.4,0.833,,0.489
55.639,21.2,,0.413,0.558
64.141,,,0.531,0.548
57.64,46.4,,0.601,0.492
67.47,75.2,0.918,,0.505
,,,0.927,0.046
81.40731707,,0.973,0.924,0.155
72.615,81.3,0.969,0.629,0.455
,14.4,0.795,0.354,0.669
51.497,53.0,0.86,0.499,0.677
74.90243902,,0.933,0.743,0.165
81.45121951,100.0,0.997,0.946,0.054
77.061,,0.92,0.802,
64.782,,0.76,0.513,0.563
76.819,89.3,,0.785,0.503
63.733,,0.904,,0.595
72.454,97.8,0.977,0.702,
,91.1,0.948,0.742,0.433
,87.1,0.973,0.685,0.455
,100.0,,0.852,0.152
,100.0,0.989,0.836,0.112
79.227,100.0,1.012,0.829,0.542
74.41219512,97.8,,,0.326
,100.0,,0.811,0.292
,17.5,,0.506,0.436
72.167,,0.958,0.709,0.482
65.746,,0.894,,0.541
76.461,100.0,0.892,0.837,
65.457,56.5,,,
74.83658537,99.8,0.959,0.78,0.166
55.451,17.2,0.872,0.447,0.655
81.99512195,100.0,,0.92,0.078
76.1097561,100.0,,0.845,
,,,0.891,0.07
,85.2,0.969,0.696,
80.8195122,,0.931,0.897,0.108
,3.3,,0.397,0.606
82.42682927,,,0.874,0.089
73.906,,0.951,,
,,0.849,0.493,0.598
69.764,94.6,0.996,,0.491
81.70487805,100.0,0.995,0.911,0.049
82.69756098,100.0,0.968,,
,90.7,0.869,0.65,
68.484,99.1,0.887,,0.337
,,,0.504,0.569
,99.1,1.01,0.746,0.365
66.081,56.0,0.915,0.635,
58.073,39.1,0.801,0.491,
,92.8,0.963,0.723,0.428
,100.0,0.984,,
,99.5,0.906,,
75.678,100.0,0.913,,0.37
68.722,,0.954,0.727,0.215
,20.5,0.878,,
,99.9,1.013,0.773,0.311
