Carbon_dioxide_emissions,Electricity_production_non_renewable,Electricity production_renewable,Micro_air_pollution,Greenhouse_emission
,57.92966898,,21.8234248,-18.1312635
,58.19319319,,21.44764939,-19.83666199
-20.01969786,56.80449719,5.356652092,20.99914326,
-28.53121177,48.65211095,7.427314248,20.62336786,-29.37614757
-27.68121825,49.33772176,7.578068556,,-29.11204587
-28.90061647,,,21.30889279,-30.01119022
-34.03112876,46.42125018,7.024686011,,-33.54649523
-37.85463479,,8.50003301,17.85297566,
-37.69113694,35.48584649,9.659090909,,-36.00803464
-33.98760374,36.55988399,9.811482434,17.98025014,-33.37321724
,0.15576324,6.297285269,7.669478816,
-1.439125422,0.131984162,5.059392873,7.613260827,-25.35911103
2.933766067,0.105775333,5.415697059,7.56328775,
7.789212965,,,,-19.56590478
,0.180686609,,7.476759882,-23.62905412
15.79621642,0.097599063,6.753855163,7.4492749,-16.88047701
,,6.7132116,7.439545156,-18.37112657
,0.079605158,10.42827575,7.4362976,-14.89971994
,0.069560378,15.80411797,7.428259179,-13.56491101
21.95413588,0.065070276,17.217595,7.404156844,
26.43378742,0.049794597,18.06299017,7.364013509,-8.634474659
33.77460819,0.071292776,17.02709125,7.315432387,
32.53619166,,16.54117647,,-4.887523715
35.76034505,0.046387568,17.22138467,,-3.006143283
33.69774096,,19.13423901,7.120036303,-3.640798627
38.55318785,,26.51560926,7.007141437,-0.329749752
48.8405859,,29.8906237,6.849790485,7.103171018
61.68595465,,24.52177081,,14.13406812
63.49660503,0.011880718,,6.561517303,
,0.011724017,26.17386717,,
53.87538967,0.011620475,27.31973738,6.708740317,
55.90810095,0.017094991,29.682603,6.110175404,9.607913994
,0.027599912,28.9688673,,10.73267685
52.0818209,,28.95216024,5.787105614,6.771162707
56.07891703,0.021277728,26.67163147,5.733280953,10.44358117
7.606439325,75.46201168,,61.25817932,4.110523834
,,0.026098742,60.64968034,6.398485529
16.49171711,,0.027435603,,8.685973044
,77.33570787,0.05117537,,12.50725476
32.59006199,80.85540292,,59.65993422,
,82.18521954,,59.72660953,
46.11546388,,0.219811373,,24.37764551
49.93113614,80.93224629,0.224118662,,
,,,61.09971289,31.36704852
,,0.520284787,,33.68403972
68.44020731,83.48184457,0.677184016,61.90683477,35.42530808
74.77876246,84.76876407,0.84815447,62.37252215,
80.09021141,83.79363804,1.054334649,,
94.24601771,,1.249577845,,48.37792834
102.5232325,,,62.76981905,
116.151052,,1.984145446,61.19510992,60.76864668
135.374283,80.05155647,,58.02113499,70.81056897
,81.70058525,2.741658857,54.3676481,78.70220181
173.613246,82.27508498,3.326494437,51.35440313,
190.3703632,81.23585892,3.478093068,50.10115395,97.86664153
208.193576,79.63232502,,,106.6290201
236.8814301,,4.643608605,74.00316075,119.0931874
246.9665023,79.72050931,4.960653326,76.25017683,121.786307
,80.89615531,5.173682559,79.03739571,133.9574875
276.3219522,81.89209865,5.361011248,73.81099141,136.2128494
,79.44295661,,29.53305595,
12.88098123,,,29.21366259,9.801224153
23.64416532,80.2246696,2.40969163,,14.04736433
31.34899295,84.34323767,3.775458546,28.54637295,18.60689712
,,3.74199652,28.20770595,25.81422567
55.52999016,84.46931664,,27.8429926,
,89.66057861,3.497393705,27.43910618,37.42771123
,84.23460365,,27.01732603,36.96489474
82.2428942,85.87673864,3.181051039,26.59893146,40.21606833
83.17555802,,5.223680686,26.20520179,40.81589178
96.49253253,82.52513481,5.964208821,25.85437605,46.55376863
,85.0467117,5.774508626,25.52916865,
119.0933727,,5.584470763,25.19757196,57.34558656
,,5.555786723,24.82757837,
,86.39446714,5.195680982,24.38718025,62.35030428
137.6037839,,5.027353613,23.88605543,70.74701415
147.7381877,87.0961161,,23.31567113,76.23430786
,86.68416753,5.595810509,,77.49372431
154.8310207,86.7669384,,21.72982988,85.53738228
170.1683109,84.14597508,,20.59572582,
208.5640695,,,17.91857231,117.6444577
212.9777788,88.75568665,4.838274259,19.5533516,122.6180045
,87.72058143,,,113.2460408
214.0332892,88.51700047,4.821481859,,124.7376021
218.3720845,89.34457057,4.778531865,,124.8051819
10.13175397,,0,33.85838881,13.59936572
17.75685236,86.12324538,0,,
17.14105321,87.10960055,0,34.08149565,20.72465128
33.8522043,,,34.24386109,33.11799869
,,,,
41.97048891,91.86503351,,34.7557611,39.31516849
,92.91259653,0,35.27973852,43.81413512
48.01626831,93.19570092,0,,39.51258364
,,0.03107465,36.2931467,48.83463129
72.16657194,,0.030485544,,57.98256517
,96.08923098,0.026117884,36.30096767,59.89054073
,94.27137246,,35.88096034,65.70171973
,92.77024656,,35.37966126,80.43951478
111.4078367,,0.028157538,,92.57489358
128.3269073,90.9196577,0.03986793,34.78352182,105.474106
,,0.06487373,34.9942072,120.017222
162.3051914,91.11213515,,35.55671598,
168.4451157,97.57656272,,36.36672711,
178.9894859,96.63007634,,37.31991955,
180.5846747,,0.074261995,,142.647233
185.2153515,94.74113942,0.099561762,39.61247997,145.9743667
,,0.090452894,38.00776161,
198.5162419,,0.15127613,38.75256476,150.5601948
210.1636402,93.17611586,0.14748242,36.37103615,158.0553556
207.0667237,93.85674529,0.084095598,38.69803296,157.6283544
-21.39304417,,0,41.98947242,-52.7612371
,97.23320158,0,40.83127757,
44.60861714,,0,,
58.72844812,98,0,39.41819436,-11.51590823
,98.08358269,0,39.22925642,-11.32455317
45.30940085,98.10259312,,39.4957863,-17.42958151
74.74535014,,0,,4.579257606
35.85019322,98.08369688,0,40.93297859,-7.197744769
6.951641446,98.08319868,0,41.64061343,-13.98807892
,98.0846395,,42.03225569,-2.315596735
45.0093539,98.08378035,0,,
,98.4732599,0,42.21863064,-0.722916567
19.5055076,,,42.27208692,
30.17371519,98.4734479,0,42.34812207,
25.73671855,61.31578947,0,42.48353586,-3.409374276
,56.52958046,0,,-3.546671241
12.99144064,55.79925986,,44.76652314,
30.26978222,,0,,0.378760413
39.15143198,56.42190927,0,47.99808507,9.827196825
60.37155549,65.45145988,,48.60649351,
,,0,44.59020542,31.52106055
91.71179891,65.64170542,0,43.76335815,
106.2660262,61.87737496,,42.91624625,
98.86250858,57.52124897,0,37.79473333,55.44191761
97.97840298,50.1494443,0,44.64398884,60.99887816
1.661568625,,,14.15728942,0.955400726
,,0.031685678,14.03073939,0.951924013
2.147382006,83.55935352,0.092885008,,2.291153852
5.969982565,83.0520561,,13.73961272,4.86009707
7.493500772,84.40127244,0.090888434,13.57816094,5.998894405
11.51247417,,0.216701903,13.38490533,8.602430918
15.52493284,85.43349078,0.665346132,,11.36102883
,86.28221094,,12.92154175,
27.52539197,,1.277280037,12.70935449,23.28737119
35.64244632,87.51742491,1.432011152,12.54877737,29.66175059
42.41281108,86.92757389,1.749756414,,34.08778005
39.10704647,,,12.3040623,31.49415217
37.57080901,87.26519448,2.172076747,,30.96117207
39.17405521,88.57426135,3.029942495,12.02418126,28.96501731
45.33730836,83.13041442,4.846640131,,30.86069506
,,6.457442101,,31.94994924
45.06027685,82.16684023,7.638165691,11.18342761,27.72591681
42.92375274,78.82171994,8.756854353,,25.28196142
27.07494431,75.90314042,11.4672008,10.47326022,15.83886131
26.30713581,79.03534923,,10.34759077,14.17247278
14.59642744,72.19481667,,10.54042298,
16.09233556,71.46752146,,9.588933029,9.021896338
12.14719587,68.82111437,19.66373412,,7.581841823
11.58010337,,,8.844726652,7.735338701
16.26668238,62.80650557,25.09341969,8.811582161,11.18441181
1.84532225,99.52589012,0,25.43146827,1.909919448
,99.48297805,0,26.10090635,
19.57375895,99.46569287,,,
,99.53912187,0,26.9926817,26.58966713
36.8533565,99.47740345,,27.20248896,34.74184232
,99.5573453,0,27.1027613,42.76448777
50.31625984,99.54700855,0,26.67413085,
51.92566474,99.58108286,0,26.10637018,50.13409724
56.02199624,,0,25.5892519,54.03989891
68.3532912,,0,25.31254857,64.97965704
,,0.022752611,25.22342725,65.40736282
77.51119969,99.66153846,,25.14122655,
82.50180274,99.64286474,,,77.45128581
81.99277769,99.65735316,0.023266144,24.98970698,78.26851772
75.94324357,99.67079544,0.022632813,24.91644809,73.19202959
84.94273823,99.70331105,,,81.44937449
91.36729862,99.73044319,0.018590125,24.76999517,87.79937648
92.73539215,99.50878917,0.028069191,24.69757973,91.57775649
90.54854333,99.25101803,0.136343805,24.6261808,
104.500599,99.5767268,0.237237801,24.55615523,101.3889897
102.1854293,,0.455771712,24.48040021,102.3491025
120.4785346,99.16670635,0.715838928,22.10385554,116.8498743
94.06033352,98.99872803,0.88548971,,99.47368298
,,1.493101804,21.17546972,94.37470868
93.25804419,,1.852832186,,103.4968344
,79.10404717,1.510650083,28.77940751,-0.483724668
-0.996005195,79.26644152,1.601936515,,-1.512442681
-2.371287321,79.21772964,,28.22167959,-2.758453257
,,,,-3.520038284
2.258283658,82.30649972,1.548676295,27.63459167,1.670413459
1.09617556,,1.748552619,,
1.869187487,80.87407311,1.867161007,27.09726867,1.68008951
4.102817085,,,26.84621887,3.547976177
5.757888652,79.68486625,2.295037704,26.57169434,4.983769739
,80.67022053,2.474614823,26.24728315,6.240605032
6.789732891,79.43205808,2.772036161,25.81274118,
8.597720853,,3.169724572,,7.398655048
13.17824273,,3.561573016,24.62816643,
15.78140067,80.5826687,3.899221373,23.97334037,
,82.79982482,4.1679019,,12.98492931
14.68209331,82.67060135,4.433343842,22.62268577,10.61129863
12.93612903,83.63062987,4.833853521,21.78825756,9.182922724
9.427411218,80.61379084,5.275462719,20.99572772,6.166954125
-2.641469448,75.15736903,6.97695389,20.40381562,
-0.386388227,73.26164011,8.651718863,20.17124061,
-2.444919839,71.36984114,12.35331684,,
-7.219024363,67.96480299,16.93519633,,
-14.90372083,,,18.05409983,-14.32925791
,55.4890765,,16.89368288,-18.23213294
-16.72263476,,22.50587792,17.76001652,-16.24371422
-0.568408722,,2.213848328,15.44179257,
,,2.300575144,15.2306991,10.36093738
12.04174543,94.7507254,3.350039567,15.07329562,12.30933184
,,3.643979058,,
,94.83616401,3.516898267,14.93777444,
,,4.190129182,,20.37310139
24.90881499,94.068745,,,22.49911192
,95.07716049,3.163580247,,28.05042143
35.04299673,95.1732486,3.071569072,15.59664996,31.30133374
35.94419744,,3.103239479,15.75097485,
36.79880727,,2.554086538,15.84525775,
36.11059343,97.75021633,0.894144794,,
40.17864274,,0.881612091,15.95148004,36.23690754
40.79896701,96.71608702,,,35.77295284
,,,15.9495055,35.61794245
63.49404968,96.05245551,1.726214372,15.9267244,
62.45573867,,2.301534356,15.8986674,49.53012476
30.96829158,93.86068477,2.40850059,15.84261127,23.55834957
6.689119033,,4.183719873,15.73583278,3.651355803
1.975453263,92.31481481,4.166666667,15.5556087,-0.480101618
0.753441069,91.27347687,,,-1.183030668
-7.092462927,,,,-7.435116312
-0.839966987,90.15777611,6.937139995,15.77491587,
,90.20368574,6.498545102,16.45971525,
-5.855807886,89.73799127,7.132459971,,-6.466301388
0.855404856,,1.28733499,,
1.297021224,55.43669717,1.280784487,13.22619896,1.766521142
,53.78712034,,13.17147064,1.486232082
,54.96197071,1.25344788,13.12983064,
6.1141621,54.05219155,1.399556119,13.10181341,7.442452194
,54.01322975,1.429052261,13.10080211,
6.01035029,,1.443245152,13.12642315,
1.967009846,54.22360183,1.313546901,13.15857586,2.7374482
,57.16147772,,,
,,1.28233642,,5.308077676
5.873690768,59.01984646,1.288909462,13.08372197,
8.827873874,,1.331438039,12.93949089,5.770261357
9.457815404,,1.463024293,12.74975377,6.113139605
9.007455092,62.16009485,1.516475636,12.53488394,5.422501607
,61.3793592,1.636052118,12.31525472,6.117809197
8.078134305,,,12.01742402,3.88456344
11.17166276,64.54050867,1.785164666,11.62145882,6.544301149
5.042080767,64.49514181,1.846646766,11.22799611,
-0.411523128,,,10.93767287,-4.384542817
4.697505874,,,,0.374498274
9.196295108,73.82950187,,12.27425307,4.108189231
,,4.050227515,,6.933867751
13.75158103,81.59735363,4.834342395,13.25425124,
,,6.300469635,13.7406103,4.225852361
5.950095162,80.25937295,,12.86853593,1.043937685
0.100216308,99.78517723,,,
18.75434105,99.63817277,0.022614202,25.59955689,20.02822561
,99.51690821,0.021003991,,24.99083066
,99.70449173,0.019700552,,
36.98477903,,0.017806268,26.9292897,37.79521281
40.16689488,99.62033674,,26.64845625,40.7700649
,99.6807152,0.04789272,25.97877649,
47.20585025,99.76278725,0.044477391,25.17948129,
,99.75992092,0.042366897,24.50980153,49.47854375
63.37540434,99.43050847,,,
63.79512214,99.32441383,0.105974301,24.63912794,65.04010589
70.72989224,99.24987703,,25.67361916,72.51032547
,99.3745309,0.112584438,27.03845919,
88.7281459,99.30857589,,28.43966548,90.75092889
101.5885773,99.32670396,0.082867205,29.58325548,
103.854855,,0.080935252,,
111.7788891,99.43081301,0.099992308,31.65550643,116.3102585
,99.46524064,0.086717734,32.62297879,
,99.51653587,0.070067265,,
104.2755651,99.50598904,0.081207282,33.59508454,116.4346426
108.5054871,99.54939578,0.075100703,29.66242608,123.3523099
143.4303745,99.57821162,0.054229935,29.02445731,
139.0982517,,0.052134623,,152.1400437
156.3741541,99.6377607,0.043907794,30.20224554,
,,0.688966025,,
4.550696251,91.62634909,0,19.02982244,
6.690387364,,0,,3.107255033
,,0,,-9.988681008
,,0,18.95990956,-19.7440259
,87.50243771,0,,-30.09237259
-36.44158158,87.58257394,0,,-38.31936733
-44.76444004,,,18.08536682,-45.93458115
-43.043811,,0,17.51130915,-46.08080626
-47.96343477,87.08998274,0,17.00070576,-50.21407036
-47.49898604,85.27784272,0,16.69542137,
-48.6003367,,0,16.56322001,-49.34945855
-42.75728762,84.73141133,0,,-44.69939689
,,,,-38.94984147
-31.52477435,,0,16.50703317,
-26.83248622,88.16896841,0,16.62794083,-30.44697135
,83.51312503,0,16.8840447,
-13.91648212,83.39121126,,17.35835024,-19.17169256
1.847574872,90.19009797,0,18.09299726,
,91.2514293,0,19.1301256,
,,0,20.51187509,-8.358849253
3.941517202,,,25.4893927,-2.918834184
3.123310071,91.76874926,0.003232167,27.20318244,-3.430249934
10.75152737,,,25.84437386,2.244675723
,92.12224464,0.013324704,23.8358367,-11.25481071
-18.97632973,91.12597212,0.168125634,22.5590496,-21.03898268
,,,16.30250845,-1.621800219
-2.686659453,4.286964129,,16.35661605,
-4.315968465,3.622787611,13.60619469,16.44309097,1.090339029
-2.867522028,5.736137667,,16.55821358,2.838208966
3.8398516,,12.51527744,,4.752687769
14.37007265,9.497076023,12.04678363,17.25723831,3.252739322
9.965991652,16.56646627,10.8661768,,3.544246253
,18.01645734,,19.65047702,
,33.61932716,11.40212238,,13.20029619
37.65806152,53.0204693,13.90414378,21.14209273,11.20989436
27.54366981,33.40717767,13.35844041,20.89182869,13.8524375
,,10.92708109,20.29504521,
11.75297573,16.38588047,,19.58275524,23.36179666
24.50610604,25.01396908,21.5496368,18.98597176,
39.49296646,28.33763997,19.53488372,18.73570772,40.26662105
55.39496058,29.65912711,18.12679197,18.97807,37.87457703
55.39032308,,17.7650872,,84.72470873
64.04235585,36.86930091,19.83282675,,96.35194541
,44.70848708,23.26199262,21.81234003,94.29780573
,30.93048418,,23.12567269,103.2246197
116.2080693,33.12701483,22.3726628,25.18221651,105.7560902
100.8038337,,22.13787192,25.6442241,
121.6401299,,,,103.8397368
,,45.73341975,,110.0077798
174.2247643,,48.27479018,,115.8512752
,42.96577947,,41.07434884,-3.760369283
,42.51012146,,,-13.27014637
,39.81900452,,40.17604463,
-27.86688844,40.25974026,,,
-32.48115971,,0,39.84852119,
-40.09146399,41.31455399,,,-36.73286178
,44.55958549,,40.04764913,
-52.35946031,,,40.2180228,-47.03295757
,44.62365591,0,40.39787543,
-44.07109488,47.42268041,0,,
,47.52475248,0,40.72524389,-36.63258999
-44.34632041,46.29854369,0,,-38.80111502
,,0,41.02166565,-37.51734112
-42.01122272,43.11200109,0,41.03104543,
,42.68505587,,40.86739819,-33.18247343
-38.43154788,,0,,
-48.48182655,38.29856433,,38.87852639,-41.37892594
,39.37513467,,,-37.03149478
-56.94986152,40.83400388,0,36.28267866,-49.45870925
,38.14623338,0,35.83041307,
,31.34297306,0,,-59.96489307
-69.9566929,,0,37.568471,-59.3397869
-78.31954806,24.17630373,0,46.09429629,-65.6907665
-75.62018573,27.41079904,,44.19947016,-63.56488647
,27.20390187,0,42.53824549,-67.2880962
9.918426834,47.2005651,0.000882963,,
17.20092105,,0.001607665,25.70271058,
27.30452096,,0.002097389,25.59142131,
37.19314518,62.29074454,0.001854554,25.50434404,31.86449258
48.73443631,,0.139119682,25.44565751,42.25473126
58.60986801,,0.200389921,25.42758585,
67.39164307,63.9905634,,,60.42201205
,56.48010589,0.029620168,,
55.95302579,54.44277492,,25.47312552,49.99544365
74.24345096,60.8045722,0.035005511,,65.0352807
,62.34258597,0.034612486,25.34457248,66.68274257
,62.8297413,0.060945289,,
,60.70584602,0.064395628,24.99880342,
89.51025232,62.55714488,0.08210315,24.75643662,76.23882066
,,0.097712144,24.47440579,76.33803107
,61.70905113,0.136724091,23.98378064,78.60691276
,65.33053146,0.217419378,23.25544772,
99.62395792,64.97423052,0.294186549,22.50412546,
102.5850734,,0.414899176,,88.1249052
,68.73014467,,21.79138667,
130.9510965,,0.553981998,24.88304504,
132.1171099,70.15020671,,,
,72.33714637,0.835485256,,113.49207
,69.49562713,,28.37600754,112.2770226
,67.72439761,1.503934628,26.28996201,
19.07600135,100,,,-7.63833465
-16.91284556,100,0,50.37869322,-9.679515202
5.449048242,100,,,25.1041746
25.38721727,,,,42.06548462
24.08375343,100,0,48.36494769,37.72183476
22.02117355,100,0,49.25593735,38.70362275
28.5282804,100,0,51.46445558,48.11021854
42.68194183,100,0,54.29382626,
53.76602638,100,0,57.04737326,55.37216102
,100,0,59.02842044,72.8199534
,100,0,60.42273055,76.73587577
,,0,61.77713529,83.75758499
94.80223681,100,,62.93656198,103.3726904
107.2872665,,0,63.74593795,
132.5695753,100,0,64.05019054,
140.7196284,,0,63.76965572,142.1635431
,100,,63.10068807,134.1173333
152.0259084,100,,,143.7743893
157.7160293,100,0,61.63327516,142.4535074
166.9123814,,0,61.35274034,148.9023065
177.2444676,100,0,65.11153441,162.522008
179.9142165,100,0,65.13855841,170.2567969
187.3673558,100,0,66.14124619,
181.5039348,100,0,50.02893187,172.4790548
192.0668814,100,0,64.54796443,182.6963877
-10.12499841,,,22.16829705,-8.122791349
,33.28015084,0,22.30796626,-31.83009076
,20.67580547,0,,
-71.54880518,10.41491557,0,22.56166953,-58.259724
,,,22.67560624,
-74.99270807,22.08659165,,,
,,0,22.89414806,-64.08032591
,20.16860699,,22.98114492,-63.00059046
-79.22709807,14.09975239,0,23.03394188,
-79.71829914,14.10488246,0,,-66.49496925
,,,,-68.92860216
-78.70123392,14.09159537,,22.75829358,-65.69295635
-76.07444951,14.093146,0,22.55988825,-63.6619618
-76.28285066,14.1205997,0,22.42343065,-63.82604361
-77.28554339,14.1226244,,,-64.26072689
-77.19381306,,,22.63795091,
-72.34901485,,0,,
-67.85803359,,,23.90588243,-56.51980405
-70.83821223,7.813768835,0,25.0494148,-56.62899412
-72.58616098,8.198347107,,26.59192533,
-66.99187954,6.72252276,0,,-51.12320378
,,0,34.38170871,-45.08066119
,6.523445864,,33.82805701,
-58.32442098,8.7427944,,,-42.26694004
-56.63438492,14.81197237,0,,
-8.901791016,,0,,-6.87657015
-27.62854054,32.42044862,,27.12311748,-21.92177214
-39.27699592,24.6941896,0,,-33.93174775
-47.06580931,23.80630631,,,-45.389764
,,0,25.86027798,-52.44347459
-53.3407092,37.36404351,0.031989763,25.31579971,-52.50362166
,32.11273857,0.044385264,24.67169786,-54.57612822
-57.57794142,23.80541659,0.034500604,,
-60.36469937,31.94647202,0.0486618,23.22679341,-59.21442063
-63.56254346,29.85976789,,22.4970758,-62.48253351
-61.23711549,,0.140186916,21.60679184,
,,,,
-60.0591761,,1.811320755,,-58.80329342
,,1.85540627,,-58.02761631
-59.29993555,30.41174073,1.793721973,18.11128612,-56.93470009
,,1.799223063,,
,40.72521484,1.991196814,17.96040778,-52.50178791
-57.08514558,39.09745923,1.952976868,17.92364695,
,,1.777697971,,-57.63005886
,45.14863437,,,-53.69189298
-58.36357269,49.5077125,,15.52558965,-55.60376286
-59.41006603,,6.518566564,14.98250474,-55.71415473
,,10.01771622,15.40936951,-56.51587112
-61.7395541,45.45808209,,,-57.15511709
-61.29091195,49.82830291,16.55521417,13.65540005,
24.0388317,81.33333333,0,,20.31217043
33.23960164,,0,17.60509767,28.94648684
90.87287639,84.21052632,,18.05483448,
109.6828186,,,,88.12610891
143.0881245,86.42302594,0,18.46057307,115.1109843
152.4278182,88.54271357,0,,
177.174659,89.41867293,0,18.29259542,
175.2297263,92.27590278,0,,143.4085636
183.6153653,96.6790037,0,18.03247382,
,,,17.98295583,131.4589873
,,0,18.01627136,149.3529536
175.5678299,94.17125172,,18.10862327,151.0701391
175.6498452,,0,,154.4772138
179.3254666,,0,18.42905604,159.9625296
177.4089882,,,,
169.9589924,93.97590361,0,19.12891925,
149.8284375,95.1391774,0,19.9880976,
205.856557,,,20.94045219,184.6718861
,95.48326193,0,21.71245335,
245.7561302,94.66013238,0,22.03057144,
,,,,225.0580046
,93.20787805,0,,259.9501222
286.686752,,0,20.25074642,
317.9010796,,0,,285.5887936
350.3523307,97.39617308,,20.68614677,
,100,,33.77157843,-3.024737886
,100,0,34.63959485,-8.909609926
11.85078318,100,0,,-13.31477982
30.26140936,100,0,35.84480466,5.164701849
47.67967664,,0,36.04935563,16.63617381
55.33246792,100,,36.05874136,21.8211914
43.85789519,100,0,36.02771132,7.40231992
42.44595243,,0,35.98360186,
46.64455956,100,0,35.95374936,0.386345509
51.31535234,,0,35.96549017,5.437117565
49.5315057,100,,,1.578856847
53.15918347,100,,,1.797943723
65.00012305,,0,,12.61088532
,100,,40.94084614,11.54615542
77.02747598,100,,,
76.27874642,100,,,20.08661896
,,0,46.19497899,13.29977387
75.24701308,100,,48.10683932,18.61961416
84.89559622,100,,49.54197828,18.61915244
95.34612592,100,0,,
35.93348181,100,,36.57342759,-25.43935691
92.93075021,,,33.03925847,18.4013353
92.28968513,100,0,41.82876213,
89.94259945,100,0,36.29436523,-0.999973451
65.18284505,100,,,-12.1648623
,40.83710792,,22.36922143,3.442744588
,,0,22.13131176,-33.34341238
,,,,
,16.14556638,0,21.49152973,-50.56035204
-57.12764557,,,,-53.09169358
-55.77459225,11.93892002,0,20.6411819,-51.99414986
,13.64331387,0,20.06129759,
,,0,19.41287565,
-62.10019522,20.72732829,,,-57.01394339
-66.85634793,20.10610557,,18.08301344,-60.43309873
-64.72558235,17.65074502,,17.32761908,
-64.45022012,14.90690413,0.023129409,16.42954352,
,,,15.54258233,
-62.77314388,15.58767065,0.037329352,14.82053108,
,22.2129726,0.062434964,14.41718532,
-59.43559329,22.08329883,0.314647677,,-52.81998825
,19.95545657,1.187824796,,
-54.72810126,,1.500712839,,-46.69021303
-62.23072035,,1.775592433,14.04432614,
-59.85035408,76.75210252,,,-51.18846957
,67.75788978,14.88459727,,-49.35193882
,68.86729962,16.7807463,12.37312479,-48.65369687
,,23.84907451,12.41317146,
,51.4832794,,,
-60.91573687,,,11.30285782,-50.08963917
,82.59629101,1.997146933,17.26267643,3.760911774
0.907662619,,1.818181818,17.06279171,
2.892053896,,2.235469449,16.83002075,
-4.394863125,,2.59965338,16.56990285,-3.548595874
-23.35075226,71.04722793,,16.28797733,
,76.81818182,3.409090909,15.9172701,-21.09267707
,67.48768473,4.926108374,,-25.17561445
,53.27868852,,14.9522792,-30.73608107
-30.27477501,,10.27777778,14.527842,
-24.85356149,50.9478673,11.61137441,14.25534124,-22.5780991
-20.29902488,76.816609,5.767012687,14.09142561,
,93.44729345,1.816239316,13.93644826,
-10.73569343,93.94048046,2.187163858,13.79088916,
1.441330669,93.22885866,,,1.445958105
3.438529979,92.83154122,3.494623656,13.52994563,
1.969021637,92.03740436,,13.42672957,
-3.158460987,,4.623555139,13.34366684,-2.958215599
-4.259951842,88.1511372,,13.26083484,-3.92034602
-9.40707345,,,13.15831101,-8.705741211
-4.253120891,,4.922600619,13.01617275,-3.618052377
-5.306795089,88.37735849,6.943396226,12.72798641,-4.861955201
-7.204945609,86.65215814,,11.37645887,-6.803580167
,76.79826933,13.57490535,11.70814779,-11.01043426
-16.15178373,,15.27559055,9.997828706,-14.92367677
,62.6596544,,,
20.23443073,83.39861404,,,13.919497
26.19627113,85.12568641,,,18.46557972
37.57069297,85.97253807,0,,26.81622297
47.85739446,83.31457801,0,,
59.27058128,,0,,41.34157599
82.00296313,89.91170064,0,24.94551458,60.03059346
,93.30891626,,24.48652355,73.22629139
95.97056694,92.00309664,0,24.09816002,71.15015587
,88.46442751,0,23.77551278,81.132591
,,0,,95.49052394
141.1908812,90.07090203,0.001406786,23.33079248,
156.3138228,92.85512263,,,113.9110574
171.7736126,,0.001274389,23.10721468,127.5716705
,92.91356764,0.001215303,22.96050646,146.2102615
213.1772586,93.71983598,0.001209585,22.71984634,
226.4049647,92.82756317,,22.14597455,
256.8765344,,0.001025473,21.15849556,186.8366889
277.028833,92.37124365,0,,201.1153954
,92.99069852,1.006870512,,
273.8688682,94.00413508,0.80618018,17.56733656,195.192185
,93.28253723,0.817636821,16.55437274,197.744629
,92.61056251,0.644436341,,
311.6344481,91.41584989,,18.79541989,220.8689598
335.7393578,90.292197,,,236.0839316
337.7126542,90.04283154,0.682107339,16.92973309,
-4.474976311,100,,18.15599839,-3.928026347
-6.292531656,100,0,18.22352115,-5.185155434
21.15169265,100,0,18.26453009,20.80488393
8.325437161,,0,18.28218547,8.928427986
2.752175037,,,,3.739256165
0.400551296,100,0,18.21615362,1.642702225
6.67585494,100,,18.07354407,
2.666034973,100,,17.88888385,4.076632661
4.126109053,100,,17.6992379,5.783597076
-8.05409596,100,0,17.54167116,-5.333761748
,100,0,17.37394016,9.880311672
0.099061073,100,0,17.16076904,2.839585509
,100,0,16.94967416,14.94095911
12.27065208,100,0,,14.94095911
13.47661297,100,,,17.35480762
,100,0,16.75907692,20.11808177
17.31845982,100,0,16.84324982,
17.68886209,100,0,,24.9096313
8.467568266,100,0,17.02788716,17.25038156
11.77534671,99.95269631,,,21.07398185
11.2197433,99.54107389,0.458926113,16.10270759,22.29496345
17.36152985,98.86660854,1.133391456,14.1063558,25.55225319
2.618657938,,1.554864505,13.3766873,
2.045826514,96.65924276,3.340757238,13.48048643,12.2861274
-27.98259971,,7.674597084,13.68147309,-14.75218893
7.115757525,,,,4.115684093
13.16921002,67.31182796,20.53763441,8.906561409,8.383051876
24.77868645,72.29524772,17.18907988,,15.19870563
,,15.55343511,9.048237382,17.93406816
31.64151421,73.15608919,15.26586621,,21.38234402
37.90574151,74.0769835,17.67478397,9.144503752,25.98341592
,75.48248749,,9.175615866,26.90868642
51.90118877,72.36671001,,9.206939164,36.29285064
,79.24290221,18.86435331,9.24851776,
105.9354186,70.35995501,,9.310395771,71.74132875
117.7556698,,25.01308216,9.560666606,79.48730913
,72.41025641,23.17948718,10.04846135,79.0625948
132.7375432,,21.56580211,10.60538062,83.53726363
,,,11.06302506,86.19172818
151.1002445,75,,,94.18040247
,77.74468085,18.9787234,11.07757337,132.4046921
187.7834921,,,10.65242542,139.3164122
193.9802715,76.76965194,,10.12922816,145.5354434
189.7900683,,18.89794334,9.65965831,145.560724
,,20.5652659,,160.3094347
208.2033555,79.78762358,18.16184548,9.327235695,161.7908788
,79.2992492,,9.102718198,167.4436242
225.3772869,,17.31301939,,
236.303853,,17.19441607,9.446592175,185.5546567
237.340865,77.27727728,18.65198532,9.130273744,188.1383355
,74.31204791,5.390837676,32.15655973,
7.42378032,71.39480973,5.958724711,32.01379393,5.065286009
,,,31.86939732,8.635631021
19.08123248,,5.395871706,31.72184318,15.68159271
,,,31.56960474,
