Year,Country,Economic_Rank
1990,Lao PDR,48
1990,Sierra Leone,49
1990,Curacao,50
1990,Sint Maarten (Dutch part),51
1990,Marshall Islands,52
1990,Mali,52
1990,Saudi Arabia,53
1990,Estonia,54
1990,Guinea-Bissau,55
1990,Guinea,55
1990,Gibraltar,56
1990,Guam,56
1990,Grenada,56
1990,Greenland,56
1990,Guatemala,56
1990,Latvia,57
1990,Euro area,58
1990,Europe & Central Asia,58
1990,Europe & Central Asia (IDA & IBRD countries),58
1990,Eswatini,58
1990,Eritrea,58
1990,Ethiopia,58
1990,Bangladesh,59
1990,San Marino,60
1990,Sao Tome and Principe,60
1990,Senegal,60
1990,Lithuania,61
1990,Latin America & the Caribbean (IDA & IBRD countries),62
1990,Latin America & Caribbean (excluding high income),62
1990,Latin America & Caribbean,62
1990,Least developed countries: UN classification,62
1990,Bahrain,63
1990,Liechtenstein,64
1990,Libya,64
1990,Low & middle income,64
1990,Lower middle income,64
1990,Low income,64
1990,Greece,65
1990,Cuba,66
1990,Montenegro,67
1990,Solomon Islands,68
1990,Small states,69
1990,Slovenia,70
1990,Croatia,71
1990,Papua New Guinea,72
1990,Panama,73
1990,Tajikistan,74
1990,Luxembourg,75
1990,Maldives,75
1990,Madagascar,75
1990,Malawi,75
1990,Malaysia,76
1990,Brazil,77
1990,Portugal,79
1990,Georgia,80
1990,Seychelles,81
1990,Serbia,82
1990,Gabon,83
1990,"Gambia, The",83
1990,Post-demographic dividend,84
1990,Pre-demographic dividend,84
1990,Barbados,85
1990,British Virgin Islands,86
1990,Belarus,87
1990,Ukraine,88
1990,Poland,89
1990,South Asia (IDA & IBRD),90
1990,South Sudan,90
1990,Brunei Darussalam,91
1990,Cabo Verde,91
1990,Burkina Faso,91
1990,Burundi,91
1990,Bulgaria,92
1990,Argentina,93
1990,Tuvalu,94
1990,Uganda,94
1990,Antigua and Barbuda,96
1990,Arab World,96
1990,Paraguay,97
1990,North America,98
1990,IBRD only,100
1990,IDA & IBRD total,100
1990,IDA blend,100
1990,Peru,101
1990,Hungary,103
1990,Lesotho,104
1990,Liberia,105
1990,Iraq,106
1990,Botswana,107
1990,Bolivia,107
1990,Bhutan,107
1990,Samoa,108
1990,Rwanda,108
1990,Uruguay,109
1990,Uzbekistan,111
1990,Vanuatu,111
1990,Costa Rica,113
1990,Pakistan,114
1990,South Africa,115
1990,South Asia,116
1990,China,117
1990,Somalia,118
1990,"Congo, Rep.",120
1990,Philippines,121
1990,Togo,122
1990,Tanzania,122
1990,Timor-Leste,122
1990,Aruba,123
1990,India,124
1990,Turkmenistan,126
1990,Turks and Caicos Islands,126
1990,Palau,127
1990,Other small states,127
1990,Pacific island small states,127
1990,"Bahamas, The",128
1990,North Macedonia,129
1990,Mauritius,130
1990,"Micronesia, Fed. Sts.",130
1990,Middle East & North Africa (IDA & IBRD countries),130
1990,Middle East & North Africa,130
1990,Mauritania,130
1990,Mexico,131
1990,Morocco,132
1990,American Samoa,133
1990,Albania,133
1990,Andorra,133
1990,Africa Eastern and Southern,133
1990,Africa Western and Central,133
1990,Angola,133
1990,Afghanistan,133
1990,Thailand,134
1990,Nauru,135
1990,Namibia,135
1990,Myanmar,136
1990,Mozambique,136
1990,Tonga,137
1990,Lebanon,138
1990,Trinidad and Tobago,139
1990,Channel Islands,141
1990,Central Europe and the Baltics,141
1990,Chad,141
1990,Nepal,142
1990,Kenya,143
1990,Kiribati,143
1990,Nigeria,144
1990,Niger,144
1990,Tunisia,146
1990,Mongolia,147
1990,Equatorial Guinea,148
1990,Monaco,149
1990,Middle income,149
1990,Middle East & North Africa (excluding high income),149
1990,Nicaragua,151
1990,El Salvador,152
1990,Virgin Islands (U.S.),153
1990,West Bank and Gaza,153
1990,World,153
1990,Zimbabwe,153
1990,Zambia,153
1990,"Yemen, Rep.",153
1990,Algeria,154
1990,Indonesia,155
1990,Chile,156
1990,Armenia,157
1990,East Asia & Pacific (IDA & IBRD countries),159
1990,East Asia & Pacific,159
1990,East Asia & Pacific (excluding high income),159
1990,Ecuador,160
1990,Azerbaijan,161
1990,"Congo, Dem. Rep.",162
1990,Comoros,163
1990,Romania,164
1990,Kazakhstan,165
1990,Moldova,166
1990,Jordan,167
1990,Colombia,168
1991,Japan,1
1991,Norway,2
1991,United Arab Emirates,3
1991,Switzerland,4
1991,Denmark,5
1991,Canada,6
1991,Finland,7
1991,United Kingdom,8
1991,Italy,9
1991,Ireland,10
1991,France,11
1991,Australia,12
1991,Germany,13
1991,United States,14
1991,Sweden,15
1991,New Zealand,16
1991,Spain,17
1991,Belgium,18
1991,Iceland,19
1991,Netherlands,20
1991,Malta,21
1991,Bahrain,22
1991,Croatia,23
1991,Israel,24
1991,Qatar,25
1991,Saudi Arabia,26
1991,Singapore,27
1991,Austria,28
1991,Slovenia,29
1991,Belarus,30
1991,Bulgaria,31
1991,Lithuania,32
1991,Malaysia,33
1991,Montenegro,34
1991,Greece,36
1991,Estonia,37
1991,Panama,38
1991,Kuwait,39
1991,Poland,40
1991,Argentina,41
1991,Latvia,42
1991,Serbia,43
1991,Romania,44
1991,Georgia,44
1991,Hungary,47
1991,South Africa,49
1991,Cyprus,50
1991,Ukraine,51
1991,North Macedonia,54
1991,Moldova,55
1991,Kazakhstan,56
1991,Thailand,57
1991,Brazil,58
1991,Mexico,59
1991,Armenia,60
1991,Algeria,61
1991,Portugal,62
1991,Chile,63
1991,Uruguay,64
1991,Costa Rica,66
1991,Mongolia,68
1991,Pakistan,69
1991,Lebanon,70
1991,Nepal,71
1991,Jordan,72
1991,Azerbaijan,73
1991,Tunisia,74
1991,China,75
1991,Nicaragua,76
1991,Morocco,77
1991,Philippines,79
1991,Peru,80
1991,Indonesia,81
1991,Ecuador,84
1991,India,85
1991,Colombia,86
1992,Switzerland,1
1992,Sweden,2
1992,Netherlands,3
1992,Japan,4
1992,France,5
1992,United Arab Emirates,6
1992,United States,7
1992,Norway,8
1992,Austria,9
1992,Denmark,10
1992,Finland,11
1992,Germany,12
1992,Iceland,13
1992,Italy,14
1992,Ireland,15
1992,Spain,16
1992,Canada,17
1992,United Kingdom,18
1992,Australia,19
1992,Belgium,20
1992,New Zealand,21
1992,Kuwait,22
1992,Qatar,23
1992,Malta,24
1992,Saudi Arabia,25
1992,Bahrain,26
1992,Israel,27
1992,Croatia,28
1992,Cyprus,29
1992,Slovenia,30
1992,Singapore,31
1992,Latvia,32
1992,Greece,33
1992,Malaysia,35
1992,Panama,36
1992,Montenegro,38
1992,Lithuania,39
1992,Chile,41
1992,Azerbaijan,42
1992,Portugal,43
1992,Moldova,43
1992,Estonia,44
1992,Georgia,45
1992,Serbia,47
1992,Argentina,48
1992,Romania,49
1992,Armenia,51
1992,Ukraine,52
1992,Thailand,53
1992,Belarus,54
1992,Brazil,56
1992,Costa Rica,57
1992,Poland,58
1992,Tunisia,59
1992,Mexico,60
1992,Bulgaria,61
1992,Uruguay,62
1992,South Africa,63
1992,North Macedonia,65
1992,Hungary,66
1992,Jordan,67
1992,Algeria,68
1992,Kazakhstan,69
1992,Mongolia,70
1992,Philippines,71
1992,Lebanon,72
1992,China,73
1992,Pakistan,74
1992,Nepal,75
1992,Morocco,77
1992,Indonesia,78
1992,Nicaragua,79
1992,Colombia,80
1992,Ecuador,82
1992,India,83
1992,Peru,84
1993,Switzerland,1
1993,Japan,2
1993,Denmark,3
1993,United Arab Emirates,4
1993,United States,5
1993,Norway,6
1993,France,7
1993,Sweden,8
1993,Germany,9
1993,Belgium,10
1993,Finland,11
1993,Spain,12
1993,Austria,13
1993,Italy,14
1993,Ireland,15
1993,Iceland,16
1993,Netherlands,17
1993,Canada,18
1993,Australia,19
1993,Kuwait,20
1993,United Kingdom,21
1993,Qatar,22
1993,New Zealand,23
1993,Israel,24
1993,Bahrain,25
1993,Malta,26
1993,Croatia,28
1993,Latvia,29
1993,Saudi Arabia,30
1993,Singapore,31
1993,Greece,32
1993,Cyprus,33
1993,Lithuania,34
1993,Panama,35
1993,Slovenia,37
1993,Portugal,38
1993,Montenegro,39
1993,Malaysia,41
1993,Chile,42
1993,Azerbaijan,43
1993,Thailand,44
1993,Georgia,44
1993,Argentina,45
1993,Ukraine,46
1993,Hungary,47
1993,Poland,48
1993,Belarus,50
1993,Uruguay,51
1993,Mexico,53
1993,Algeria,54
1993,Kazakhstan,55
1993,North Macedonia,56
1993,Costa Rica,58
1993,Armenia,59
1993,Brazil,60
1993,South Africa,60
1993,Estonia,61
1993,Jordan,61
1993,Serbia,63
1993,Mongolia,64
1993,Lebanon,65
1993,Moldova,66
1993,Pakistan,67
1993,Philippines,68
1993,Tunisia,69
1993,Romania,70
1993,China,71
1993,Indonesia,72
1993,Nepal,73
1993,Bulgaria,74
1993,Ecuador,76
1993,Colombia,77
1993,Morocco,78
1993,Nicaragua,79
1993,India,82
1993,Peru,84
1994,Japan,1
1994,Switzerland,2
1994,Austria,3
1994,Iceland,4
1994,United Arab Emirates,5
1994,Germany,6
1994,United States,7
1994,Spain,8
1994,France,9
1994,Norway,10
1994,Belgium,11
1994,Denmark,12
1994,Netherlands,13
1994,Sweden,14
1994,Ireland,15
1994,Finland,16
1994,Italy,17
1994,Australia,18
1994,United Kingdom,19
1994,Malta,20
1994,New Zealand,21
1994,Canada,22
1994,Qatar,23
1994,Kuwait,24
1994,Latvia,25
1994,Bahrain,26
1994,Saudi Arabia,27
1994,Israel,28
1994,Portugal,29
1994,Cyprus,30
1994,Belarus,31
1994,Singapore,33
1994,Greece,34
1994,Lithuania,36
1994,Panama,38
1994,Slovenia,39
1994,Montenegro,39
1994,Malaysia,41
1994,Ukraine,42
1994,Peru,43
1994,North Macedonia,44
1994,Moldova,45
1994,Azerbaijan,46
1994,Uruguay,47
1994,Thailand,48
1994,Brazil,49
1994,Kazakhstan,50
1994,Hungary,51
1994,Georgia,52
1994,Argentina,53
1994,Mexico,54
1994,Croatia,55
1994,Costa Rica,56
1994,Ecuador,57
1994,South Africa,60
1994,Serbia,61
1994,Chile,62
1994,Tunisia,63
1994,Poland,64
1994,Estonia,65
1994,Jordan,68
1994,Philippines,69
1994,Pakistan,70
1994,Nicaragua,71
1994,Morocco,72
1994,Lebanon,73
1994,Nepal,74
1994,Bulgaria,75
1994,China,77
1994,Indonesia,78
1994,Colombia,79
1994,Armenia,80
1994,Algeria,82
1994,Romania,83
1994,India,85
1994,Mongolia,87
1995,Norway,1
1995,Denmark,2
1995,Japan,3
1995,Switzerland,4
1995,United Arab Emirates,5
1995,United States,6
1995,Singapore,6
1995,Germany,7
1995,Austria,8
1995,Netherlands,9
1995,Belgium,10
1995,Sweden,11
1995,France,12
1995,Spain,13
1995,Iceland,14
1995,Finland,15
1995,Italy,16
1995,United Kingdom,17
1995,Canada,18
1995,Ireland,19
1995,Australia,20
1995,Portugal,21
1995,New Zealand,22
1995,Kuwait,23
1995,Israel,24
1995,Greece,25
1995,Qatar,26
1995,Malta,27
1995,Bahrain,28
1995,Cyprus,29
1995,Argentina,30
1995,Uruguay,33
1995,Belarus,34
1995,Slovenia,35
1995,Panama,36
1995,Kazakhstan,38
1995,Montenegro,39
1995,Saudi Arabia,40
1995,Malaysia,42
1995,Croatia,43
1995,Ukraine,45
1995,Thailand,46
1995,Azerbaijan,47
1995,Serbia,48
1995,Lithuania,49
1995,Brazil,50
1995,Chile,51
1995,Hungary,52
1995,Mexico,53
1995,Bulgaria,54
1995,South Africa,55
1995,North Macedonia,56
1995,Peru,57
1995,Poland,58
1995,Costa Rica,58
1995,Latvia,59
1995,Tunisia,59
1995,Ecuador,60
1995,Estonia,61
1995,Morocco,62
1995,Lebanon,63
1995,Mongolia,65
1995,Jordan,66
1995,Philippines,66
1995,Nepal,68
1995,Pakistan,69
1995,Colombia,70
1995,Indonesia,71
1995,Armenia,73
1995,Georgia,74
1995,Nicaragua,75
1995,China,76
1995,Algeria,79
1995,India,81
1995,Moldova,82
1995,Romania,83
1996,Japan,1
1996,Denmark,2
1996,Switzerland,3
1996,Norway,4
1996,Sweden,5
1996,Iceland,6
1996,Singapore,7
1996,United States,8
1996,Germany,9
1996,United Arab Emirates,10
1996,Netherlands,11
1996,Austria,12
1996,United Kingdom,13
1996,France,14
1996,Belgium,15
1996,Finland,16
1996,Italy,18
1996,Spain,19
1996,Canada,20
1996,Australia,21
1996,Ireland,22
1996,Portugal,23
1996,New Zealand,24
1996,Israel,25
1996,Kuwait,26
1996,Greece,27
1996,Bahrain,28
1996,Qatar,29
1996,Saudi Arabia,30
1996,Slovenia,31
1996,Malta,33
1996,Panama,34
1996,Croatia,35
1996,Cyprus,36
1996,Montenegro,37
1996,North Macedonia,39
1996,Thailand,40
1996,Serbia,41
1996,Uruguay,42
1996,Argentina,43
1996,Mexico,44
1996,Malaysia,45
1996,Brazil,47
1996,Poland,48
1996,Peru,50
1996,Hungary,51
1996,Ukraine,52
1996,Estonia,53
1996,Lebanon,54
1996,Latvia,55
1996,Ecuador,56
1996,Costa Rica,57
1996,Chile,58
1996,Tunisia,59
1996,Colombia,61
1996,South Africa,62
1996,Nepal,64
1996,Lithuania,65
1996,Philippines,67
1996,Morocco,68
1996,Bulgaria,69
1996,Belarus,70
1996,Pakistan,71
1996,Georgia,73
1996,Jordan,75
1996,Algeria,76
1996,Indonesia,77
1996,Moldova,78
1996,Kazakhstan,79
1996,China,80
1996,Nicaragua,81
1996,Armenia,82
1996,Azerbaijan,84
1996,India,85
1996,Romania,87
1996,Mongolia,88
1998,Norway,1
1998,Switzerland,2
1998,Japan,3
1998,Denmark,4
1998,United States,5
1998,Iceland,7
1998,Austria,8
1998,Sweden,9
1998,United Arab Emirates,10
1998,France,11
1998,Netherlands,12
1998,Belgium,13
1998,Germany,14
1998,United Kingdom,15
1998,Italy,16
1998,Finland,17
1998,Spain,18
1998,Israel,19
1998,Ireland,20
1998,Kuwait,21
1998,Greece,22
1998,Canada,23
1998,Qatar,24
1998,Australia,25
1998,Bahrain,26
1998,Singapore,27
1998,Slovenia,28
1998,New Zealand,29
1998,Malta,32
1998,Saudi Arabia,33
1998,Cyprus,34
1998,Portugal,35
1998,Argentina,36
1998,Panama,37
1998,Mexico,38
1998,Latvia,39
1998,Thailand,40
1998,Croatia,41
1998,Brazil,42
1998,Chile,43
1998,North Macedonia,46
1998,South Africa,47
1998,Lebanon,48
1998,Ecuador,49
1998,Malaysia,50
1998,Romania,52
1998,Costa Rica,53
1998,Serbia,54
1998,Lithuania,56
1998,Peru,57
1998,Indonesia,58
1998,Colombia,59
1998,Tunisia,60
1998,Hungary,61
1998,Montenegro,63
1998,Uruguay,64
1998,Azerbaijan,65
1998,China,66
1998,Bulgaria,68
1998,Pakistan,70
1998,Algeria,71
1998,Poland,72
1998,Philippines,73
1998,Moldova,74
1998,Nepal,75
1998,Morocco,76
1998,Ukraine,77
1998,Jordan,78
1998,Estonia,79
1998,Georgia,80
1998,Belarus,82
1998,Kazakhstan,83
1998,Armenia,84
1998,Nicaragua,85
1998,Mongolia,86
1998,India,88
2000,Switzerland,1
2000,Japan,2
2000,Norway,3
2000,United States,4
2000,Qatar,5
2000,Denmark,7
2000,United Kingdom,8
2000,Netherlands,9
2000,Sweden,10
2000,United Arab Emirates,11
2000,France,12
2000,Ireland,13
2000,Iceland,14
2000,Finland,15
2000,Canada,16
2000,Singapore,17
2000,Germany,18
2000,Spain,19
2000,Australia,20
2000,Kuwait,21
2000,Belgium,22
2000,Bahrain,23
2000,Israel,24
2000,Italy,25
2000,Austria,26
2000,Greece,27
2000,New Zealand,29
2000,Argentina,30
2000,Saudi Arabia,31
2000,Uruguay,32
2000,Malta,33
2000,Cyprus,34
2000,Panama,37
2000,Portugal,38
2000,Croatia,39
2000,Slovenia,40
2000,Malaysia,41
2000,Estonia,43
2000,Lithuania,44
2000,Latvia,45
2000,South Africa,46
2000,Thailand,47
2000,Mexico,48
2000,North Macedonia,49
2000,Chile,50
2000,Peru,51
2000,Colombia,51
2000,Pakistan,52
2000,Lebanon,53
2000,Algeria,53
2000,Belarus,54
2000,Tunisia,55
2000,Poland,57
2000,Montenegro,59
2000,Armenia,62
2000,Brazil,63
2000,China,63
2000,Hungary,64
2000,Nepal,65
2000,Morocco,66
2000,Philippines,67
2000,Costa Rica,69
2000,Jordan,69
2000,Azerbaijan,70
2000,Bulgaria,71
2000,Georgia,72
2000,India,73
2000,Indonesia,74
2000,Serbia,75
2000,Kazakhstan,77
2000,Nicaragua,78
2000,Moldova,79
2000,Mongolia,80
2000,Ukraine,81
2000,Romania,82
2000,Ecuador,83
2002,United States,1
2002,Netherlands,2
2002,Switzerland,3
2002,Norway,4
2002,Denmark,5
2002,Qatar,6
2002,Japan,7
2002,United Arab Emirates,8
2002,Germany,9
2002,Iceland,10
2002,Ireland,11
2002,Belgium,12
2002,Finland,13
2002,United Kingdom,14
2002,France,15
2002,Sweden,16
2002,Canada,18
2002,Italy,19
2002,Austria,20
2002,Singapore,21
2002,Australia,22
2002,Israel,23
2002,Slovenia,24
2002,Kuwait,25
2002,Bahrain,26
2002,Spain,27
2002,Greece,28
2002,New Zealand,29
2002,Malta,32
2002,Saudi Arabia,33
2002,Panama,34
2002,Poland,36
2002,Cyprus,37
2002,Portugal,38
2002,Malaysia,40
2002,Lithuania,41
2002,Argentina,42
2002,Peru,43
2002,Mexico,44
2002,Chile,45
2002,Estonia,46
2002,Thailand,47
2002,Montenegro,48
2002,Uruguay,49
2002,North Macedonia,50
2002,Latvia,51
2002,Algeria,51
2002,Pakistan,52
2002,Bulgaria,54
2002,Hungary,55
2002,Lebanon,55
2002,Croatia,56
2002,Ecuador,57
2002,South Africa,59
2002,Tunisia,61
2002,Colombia,61
2002,Nepal,62
2002,Brazil,64
2002,China,65
2002,Jordan,66
2002,Morocco,67
2002,Nicaragua,68
2002,Philippines,69
2002,India,70
2002,Ukraine,71
2002,Serbia,72
2002,Azerbaijan,74
2002,Mongolia,75
2002,Armenia,76
2002,Costa Rica,77
2002,Kazakhstan,78
2002,Georgia,79
2002,Romania,80
2002,Belarus,83
2002,Indonesia,84
2002,Moldova,85
2003,Switzerland,1
2003,Norway,2
2003,United States,3
2003,Iceland,4
2003,Denmark,5
2003,Netherlands,6
2003,Japan,7
2003,United Kingdom,8
2003,Sweden,9
2003,Ireland,10
2003,Finland,11
2003,Austria,12
2003,Qatar,13
2003,Germany,15
2003,United Arab Emirates,16
2003,Belgium,17
2003,Canada,18
2003,France,19
2003,Italy,20
2003,Slovenia,21
2003,Singapore,22
2003,Israel,23
2003,Australia,24
2003,Kuwait,25
2003,Bahrain,26
2003,Spain,27
2003,Greece,28
2003,Portugal,29
2003,New Zealand,31
2003,Malta,32
2003,Hungary,33
2003,Cyprus,35
2003,Mexico,36
2003,Panama,37
2003,Montenegro,38
2003,Croatia,39
2003,Saudi Arabia,40
2003,North Macedonia,42
2003,Lithuania,43
2003,Thailand,44
2003,Poland,45
2003,Chile,46
2003,Malaysia,47
2003,Estonia,48
2003,South Africa,49
2003,Algeria,50
2003,Peru,52
2003,Latvia,53
2003,Tunisia,53
2003,Bulgaria,54
2003,Lebanon,56
2003,Pakistan,57
2003,Brazil,58
2003,Serbia,59
2003,Argentina,61
2003,Colombia,62
2003,China,63
2003,Morocco,64
2003,Ecuador,65
2003,Uruguay,66
2003,Azerbaijan,67
2003,Jordan,68
2003,Belarus,69
2003,Armenia,70
2003,Philippines,71
2003,Georgia,72
2003,Costa Rica,74
2003,India,75
2003,Kazakhstan,76
2003,Ukraine,77
2003,Nicaragua,78
2003,Romania,80
2003,Indonesia,83
2003,Nepal,84
2003,Mongolia,85
2003,Moldova,86
2004,Norway,1
2004,United States,2
2004,Switzerland,3
2004,Sweden,4
2004,Japan,5
2004,Finland,6
2004,Denmark,7
2004,Austria,8
2004,Ireland,9
2004,Iceland,10
2004,Belgium,11
2004,Netherlands,12
2004,Germany,13
2004,United Kingdom,14
2004,France,15
2004,United Arab Emirates,16
2004,Canada,17
2004,Spain,18
2004,Kuwait,19
2004,Qatar,20
2004,Singapore,21
2004,Italy,22
2004,New Zealand,24
2004,Australia,25
2004,Israel,26
2004,Greece,27
2004,Cyprus,28
2004,Bahrain,30
2004,Portugal,31
2004,Malta,32
2004,Slovenia,34
2004,Saudi Arabia,36
2004,Mexico,37
2004,South Africa,38
2004,Ecuador,40
2004,Poland,41
2004,Estonia,42
2004,Montenegro,43
2004,Croatia,44
2004,Peru,45
2004,Argentina,46
2004,Thailand,47
2004,North Macedonia,48
2004,Hungary,49
2004,Algeria,50
2004,Panama,51
2004,Chile,53
2004,Malaysia,54
2004,Lithuania,55
2004,Tunisia,56
2004,Morocco,57
2004,Latvia,58
2004,Lebanon,58
2004,Costa Rica,60
2004,Philippines,61
2004,Serbia,62
2004,Ukraine,63
2004,Bulgaria,64
2004,Brazil,65
2004,Colombia,66
2004,Romania,67
2004,Jordan,68
2004,Pakistan,69
2004,Uruguay,70
2004,Belarus,72
2004,Mongolia,74
2004,Nepal,75
2004,India,76
2004,Armenia,77
2004,Kazakhstan,79
2004,China,80
2004,Azerbaijan,82
2004,Georgia,83
2004,Nicaragua,84
2004,Indonesia,85
2004,Moldova,87
2005,Norway,1
2005,Switzerland,2
2005,Sweden,3
2005,Austria,4
2005,Canada,5
2005,Japan,6
2005,Ireland,7
2005,United States,8
2005,Finland,9
2005,United Arab Emirates,10
2005,Germany,11
2005,Belgium,12
2005,Netherlands,13
2005,Denmark,14
2005,Iceland,15
2005,Australia,16
2005,France,17
2005,United Kingdom,18
2005,New Zealand,19
2005,Qatar,20
2005,Italy,21
2005,Cyprus,22
2005,Kuwait,24
2005,Singapore,25
2005,Spain,27
2005,Greece,28
2005,Israel,29
2005,Lithuania,30
2005,Portugal,32
2005,Slovenia,33
2005,Bahrain,34
2005,Malta,35
2005,Saudi Arabia,36
2005,Hungary,37
2005,Chile,39
2005,Poland,40
2005,Estonia,41
2005,Croatia,42
2005,Malaysia,44
2005,Peru,45
2005,South Africa,46
2005,Montenegro,47
2005,Mexico,48
2005,North Macedonia,49
2005,Ecuador,50
2005,Thailand,51
2005,Panama,53
2005,Uruguay,54
2005,Tunisia,55
2005,Latvia,56
2005,Serbia,57
2005,Algeria,57
2005,Morocco,58
2005,Lebanon,59
2005,China,60
2005,Colombia,63
2005,Costa Rica,64
2005,Pakistan,66
2005,Jordan,67
2005,Brazil,67
2005,Bulgaria,68
2005,Romania,69
2005,Ukraine,69
2005,Armenia,70
2005,India,71
2005,Kazakhstan,72
2005,Philippines,73
2005,Azerbaijan,74
2005,Belarus,75
2005,Nicaragua,76
2005,Nepal,77
2005,Georgia,78
2005,Argentina,79
2005,Indonesia,81
2005,Mongolia,84
2005,Moldova,85
2006,Norway,1
2006,Switzerland,2
2006,Austria,3
2006,Denmark,4
2006,Netherlands,5
2006,Ireland,6
2006,Sweden,7
2006,Canada,8
2006,Germany,9
2006,Japan,10
2006,Finland,11
2006,United Kingdom,12
2006,Belgium,13
2006,United Arab Emirates,14
2006,France,15
2006,United States,16
2006,Italy,17
2006,Australia,18
2006,Iceland,19
2006,Singapore,20
2006,Kuwait,21
2006,Qatar,22
2006,New Zealand,23
2006,Greece,24
2006,Spain,25
2006,Cyprus,28
2006,Israel,29
2006,Portugal,30
2006,Bahrain,32
2006,Hungary,33
2006,Malta,35
2006,Saudi Arabia,36
2006,Slovenia,37
2006,Croatia,38
2006,Estonia,39
2006,Chile,41
2006,Latvia,42
2006,Malaysia,43
2006,Lithuania,44
2006,Colombia,45
2006,Montenegro,46
2006,Mexico,47
2006,North Macedonia,48
2006,South Africa,49
2006,Thailand,50
2006,Poland,51
2006,Brazil,52
2006,Peru,53
2006,Panama,54
2006,China,55
2006,Ecuador,56
2006,Algeria,57
2006,Serbia,58
2006,Tunisia,59
2006,Lebanon,60
2006,Romania,61
2006,Morocco,63
2006,Uruguay,64
2006,Armenia,65
2006,Pakistan,68
2006,Georgia,69
2006,Costa Rica,70
2006,Belarus,71
2006,Azerbaijan,72
2006,Nicaragua,73
2006,Argentina,74
2006,Jordan,75
2006,Kazakhstan,76
2006,India,78
2006,Bulgaria,79
2006,Philippines,80
2006,Nepal,81
2006,Moldova,84
2006,Mongolia,85
2006,Ukraine,86
2006,Indonesia,87
2007,Norway,1
2007,Switzerland,2
2007,Denmark,3
2007,Japan,4
2007,United Kingdom,5
2007,Netherlands,6
2007,Austria,7
2007,Belgium,8
2007,Sweden,9
2007,Finland,10
2007,France,11
2007,Singapore,12
2007,Germany,13
2007,Australia,14
2007,United States,15
2007,Ireland,16
2007,United Arab Emirates,17
2007,Italy,18
2007,Canada,19
2007,New Zealand,20
2007,Iceland,21
2007,Qatar,23
2007,Spain,24
2007,Cyprus,25
2007,Kuwait,26
2007,Greece,27
2007,Israel,30
2007,Hungary,31
2007,Portugal,32
2007,Chile,33
2007,Slovenia,34
2007,Bahrain,36
2007,Saudi Arabia,37
2007,Croatia,38
2007,Malta,40
2007,Latvia,41
2007,Romania,42
2007,Poland,43
2007,Malaysia,44
2007,China,45
2007,Brazil,46
2007,Montenegro,47
2007,North Macedonia,48
2007,Lithuania,50
2007,Estonia,51
2007,Panama,52
2007,Morocco,53
2007,Armenia,54
2007,Mexico,55
2007,Tunisia,56
2007,South Africa,57
2007,Peru,58
2007,Azerbaijan,59
2007,Jordan,60
2007,Serbia,61
2007,Thailand,62
2007,Lebanon,62
2007,Ecuador,63
2007,Algeria,65
2007,Costa Rica,68
2007,Georgia,69
2007,Argentina,70
2007,Philippines,71
2007,Indonesia,72
2007,Uruguay,73
2007,Bulgaria,74
2007,Belarus,75
2007,Pakistan,76
2007,Kazakhstan,77
2007,Nepal,78
2007,Ukraine,80
2007,Colombia,81
2007,India,83
2007,Moldova,84
2007,Mongolia,85
2007,Nicaragua,87
2008,Switzerland,1
2008,Norway,2
2008,France,3
2008,Germany,4
2008,Canada,5
2008,Sweden,6
2008,Netherlands,7
2008,United States,8
2008,United Kingdom,9
2008,Australia,10
2008,Austria,11
2008,Japan,12
2008,Italy,13
2008,Denmark,14
2008,Ireland,15
2008,Cyprus,16
2008,Belgium,17
2008,Qatar,18
2008,Singapore,19
2008,Spain,20
2008,Finland,21
2008,Iceland,23
2008,United Arab Emirates,24
2008,Kuwait,25
2008,Israel,26
2008,Portugal,27
2008,New Zealand,28
2008,Greece,29
2008,Slovenia,31
2008,Croatia,32
2008,Malta,33
2008,Hungary,34
2008,Bahrain,35
2008,Poland,36
2008,Latvia,38
2008,Saudi Arabia,40
2008,Brazil,41
2008,Lithuania,42
2008,Chile,43
2008,Estonia,44
2008,Kazakhstan,46
2008,Mexico,47
2008,Tunisia,49
2008,Malaysia,51
2008,Romania,53
2008,South Africa,54
2008,Azerbaijan,54
2008,Morocco,55
2008,Uruguay,56
2008,Argentina,57
2008,Lebanon,57
2008,Peru,58
2008,Ecuador,60
2008,China,61
2008,Colombia,62
2008,North Macedonia,63
2008,Algeria,64
2008,Philippines,65
2008,Belarus,66
2008,Montenegro,67
2008,Thailand,67
2008,Georgia,68
2008,Moldova,69
2008,Jordan,70
2008,Panama,71
2008,Bulgaria,72
2008,Serbia,73
2008,Ukraine,74
2008,Costa Rica,75
2008,Mongolia,76
2008,Nepal,77
2008,Armenia,79
2008,Pakistan,80
2008,India,82
2008,Indonesia,83
2008,Nicaragua,85
2009,Switzerland,1
2009,Norway,2
2009,Singapore,3
2009,Denmark,5
2009,Ireland,6
2009,United States,7
2009,Finland,8
2009,Belgium,9
2009,Sweden,10
2009,United Kingdom,11
2009,Netherlands,12
2009,Australia,13
2009,France,14
2009,Spain,15
2009,Canada,16
2009,Austria,17
2009,Japan,18
2009,Qatar,19
2009,Germany,20
2009,United Arab Emirates,21
2009,Italy,22
2009,Cyprus,23
2009,Iceland,24
2009,Israel,25
2009,Greece,27
2009,Slovenia,28
