Year,Country,Sustainability_Rank
1985,Tonga,130
1985,Paraguay,131
1985,Tunisia,132
1985,IBRD only,133
1985,Turks and Caicos Islands,134
1985,World,136
1985,Algeria,137
1985,Vanuatu,138
1985,"Micronesia, Fed. Sts.",140
1985,Cabo Verde,141
1985,Samoa,142
1985,Latin America & Caribbean,143
1985,South Africa,144
1985,United Arab Emirates,147
1985,El Salvador,148
1985,Lebanon,149
1985,Middle East & North Africa,150
1985,Solomon Islands,151
1985,Kyrgyz Republic,152
1985,Seychelles,153
1985,South Asia,154
1985,Eswatini,155
1985,Honduras,156
1985,Guyana,157
1985,Nauru,158
1985,IDA & IBRD total,159
1985,Tuvalu,160
1985,Low & middle income,161
1985,Middle East & North Africa (excluding high income),162
1985,Philippines,163
1985,Middle income,164
1985,Central African Republic,165
1985,Mauritania,165
1985,Indonesia,166
1985,Burundi,167
1985,South Asia (IDA & IBRD),168
1985,Nigeria,168
1985,Lao PDR,169
1985,Bolivia,169
1985,Peru,170
1985,Zimbabwe,171
1985,Zambia,172
1985,"Congo, Rep.",173
1985,"Yemen, Rep.",174
1985,Equatorial Guinea,175
1985,Iraq,176
1985,Arab World,176
1985,Guatemala,177
1985,Marshall Islands,178
1985,Middle East & North Africa (IDA & IBRD countries),178
1985,Togo,179
1985,Burkina Faso,180
1985,Senegal,181
1985,Sub-Saharan Africa (IDA & IBRD countries),181
1985,Sub-Saharan Africa (excluding high income),181
1985,Sub-Saharan Africa,181
1985,Sudan,181
1985,Benin,181
1985,Liberia,181
1985,Ethiopia,181
1985,Low income,181
1985,Sierra Leone,181
1985,Mali,181
1985,Rwanda,181
1985,Malawi,181
1985,South Sudan,181
1985,"Gambia, The",181
1985,"Congo, Dem. Rep.",181
1985,Comoros,181
1985,Guinea,181
1985,Tanzania,181
1985,Timor-Leste,181
1985,Uganda,181
1985,Somalia,181
1985,Niger,181
1985,Pre-demographic dividend,181
1985,Chad,181
1985,Mozambique,181
1985,Angola,181
1985,Africa Eastern and Southern,181
1985,Africa Western and Central,181
1985,Afghanistan,181
1985,Madagascar,182
1985,Djibouti,183
1985,Gabon,184
1985,Papua New Guinea,185
1985,Heavily indebted poor countries (HIPC),185
1985,Nicaragua,186
1985,Lesotho,187
1985,Guinea-Bissau,189
1985,Least developed countries: UN classification,190
1985,IDA blend,191
1985,Early-demographic dividend,192
1985,Maldives,192
1985,Bhutan,193
1985,Cameroon,194
1985,Kiribati,194
1985,Sao Tome and Principe,195
1985,IDA total,196
1985,IDA only,196
1985,Myanmar,196
1985,Fragile and conflict affected situations,197
1985,Eritrea,197
1985,Bangladesh,197
1985,Namibia,197
1985,Cambodia,198
1985,Kenya,198
1985,Haiti,199
1985,Ghana,200
1985,Lower middle income,200
1985,Pakistan,201
1985,Mongolia,202
1985,Morocco,203
1985,India,204
1985,Nepal,205
1986,France,1
1986,Austria,2
1986,Canada,3
1986,Switzerland,4
1986,Puerto Rico,5
1986,Bahrain,6
1986,OECD members,7
1986,Gibraltar,8
1986,Italy,9
1986,Australia,10
1986,Sweden,11
1986,Norway,12
1986,Belgium,13
1986,Ukraine,14
1986,Finland,15
1986,Slovenia,16
1986,Post-demographic dividend,17
1986,Spain,18
1986,United States,19
1986,Denmark,20
1986,Estonia,21
1986,Japan,22
1986,United Kingdom,23
1986,Israel,24
1986,Latvia,25
1986,Uruguay,26
1986,Channel Islands,27
1986,Iceland,28
1986,Chile,29
1986,Montenegro,30
1986,Aruba,31
1986,Cuba,32
1986,Bermuda,33
1986,Hungary,34
1986,British Virgin Islands,35
1986,European Union,36
1986,Sint Maarten (Dutch part),37
1986,Qatar,38
1986,Argentina,39
1986,Portugal,40
1986,Romania,41
1986,Central Europe and the Baltics,42
1986,Greece,43
1986,Faroe Islands,45
1986,Netherlands,46
1986,Jordan,47
1986,Brunei Darussalam,48
1986,Kosovo,49
1986,High income,50
1986,Germany,51
1986,Belarus,52
1986,New Zealand,53
1986,French Polynesia,54
1986,Ireland,55
1986,New Caledonia,56
1986,Europe & Central Asia (excluding high income),57
1986,Uzbekistan,58
1986,Luxembourg,59
1986,East Asia & Pacific (excluding high income),61
1986,Grenada,62
1986,Curacao,63
1986,St. Martin (French part),64
1986,Antigua and Barbuda,65
1986,Panama,66
1986,Bulgaria,67
1986,Europe & Central Asia,68
1986,Serbia,69
1986,Euro area,70
1986,North America,71
1986,East Asia & Pacific (IDA & IBRD countries),72
1986,Malta,73
1986,China,75
1986,Guam,76
1986,Armenia,77
1986,Caribbean small states,78
1986,Azerbaijan,79
1986,Virgin Islands (U.S.),81
1986,Seychelles,82
1986,St. Vincent and the Grenadines,82
1986,Trinidad and Tobago,82
1986,Poland,83
1986,Dominica,84
1986,Barbados,85
1986,Cyprus,86
1986,North Macedonia,87
1986,"Bahamas, The",88
1986,Europe & Central Asia (IDA & IBRD countries),89
1986,Malaysia,91
1986,Turkmenistan,92
1986,Kazakhstan,93
1986,Costa Rica,94
1986,Late-demographic dividend,95
1986,Saudi Arabia,96
1986,Kuwait,97
1986,Moldova,98
1986,Ecuador,99
1986,St. Lucia,100
1986,Lithuania,101
1986,Albania,102
1986,Sri Lanka,103
1986,East Asia & Pacific,104
1986,Jamaica,105
1986,Georgia,106
1986,Pacific island small states,108
1986,Algeria,109
1986,Singapore,110
1986,Tajikistan,111
1986,South Asia (IDA & IBRD),112
1986,South Asia,112
1986,Thailand,113
1986,Tunisia,114
1986,Isle of Man,116
1986,Mexico,117
1986,Other small states,118
1986,Libya,119
1986,Brazil,120
1986,Croatia,121
1986,Turks and Caicos Islands,122
1986,South Africa,124
1986,Greenland,125
1986,"Korea, Dem. People's Rep.",126
1986,Mauritius,126
1986,Oman,127
1986,Fiji,128
1986,Colombia,129
1986,Latin America & Caribbean,130
1986,Latin America & the Caribbean (IDA & IBRD countries),130
1986,St. Kitts and Nevis,131
1986,Philippines,132
1986,Honduras,133
1986,Paraguay,134
1986,Belize,135
1986,Suriname,136
1986,Tonga,138
1986,"Micronesia, Fed. Sts.",140
1986,Indonesia,141
1986,United Arab Emirates,142
1986,Botswana,143
1986,Cabo Verde,144
1986,Latin America & Caribbean (excluding high income),145
1986,Dominican Republic,146
1986,World,148
1986,Tuvalu,149
1986,Upper middle income,150
1986,IBRD only,151
1986,Samoa,152
1986,Solomon Islands,154
1986,Middle East & North Africa (IDA & IBRD countries),155
1986,Middle East & North Africa (excluding high income),156
1986,Small states,157
1986,Middle East & North Africa,158
1986,Kyrgyz Republic,159
1986,Zimbabwe,160
1986,Lebanon,161
1986,IDA & IBRD total,162
1986,Lao PDR,164
1986,Guyana,165
1986,Marshall Islands,166
1986,Eswatini,167
1986,Arab World,168
1986,Nauru,169
1986,Low & middle income,170
1986,Morocco,171
1986,Vanuatu,172
1986,Central African Republic,173
1986,Kenya,174
1986,"Yemen, Rep.",174
1986,Bolivia,175
1986,El Salvador,175
1986,"Congo, Rep.",175
1986,Early-demographic dividend,176
1986,Nigeria,177
1986,Comoros,177
1986,Peru,178
1986,IDA total,179
1986,Bangladesh,180
1986,Iraq,181
1986,Guatemala,182
1986,Middle income,182
1986,Kiribati,183
1986,Maldives,184
1986,Lesotho,185
1986,Gabon,186
1986,Djibouti,187
1986,Sao Tome and Principe,188
1986,Sudan,189
1986,Sub-Saharan Africa (IDA & IBRD countries),189
1986,Sub-Saharan Africa (excluding high income),189
1986,Sub-Saharan Africa,189
1986,Papua New Guinea,189
1986,Liberia,189
1986,Low income,189
1986,Least developed countries: UN classification,189
1986,Ethiopia,189
1986,Heavily indebted poor countries (HIPC),189
1986,Sierra Leone,189
1986,Rwanda,189
1986,Togo,189
1986,Mali,189
1986,South Sudan,189
1986,Madagascar,189
1986,Myanmar,189
1986,Malawi,189
1986,Burundi,189
1986,Tanzania,189
1986,Burkina Faso,189
1986,Timor-Leste,189
1986,Uganda,189
1986,Somalia,189
1986,Pre-demographic dividend,189
1986,Afghanistan,189
1986,Mozambique,189
1986,"Congo, Dem. Rep.",189
1986,Niger,189
1986,Chad,189
1986,Angola,189
1986,Africa Western and Central,189
1986,Africa Eastern and Southern,189
1986,Fragile and conflict affected situations,190
1986,Zambia,191
1986,Equatorial Guinea,192
1986,Guinea-Bissau,193
1986,Bhutan,194
1986,Guinea,195
1986,Mauritania,196
1986,Eritrea,197
1986,Haiti,198
1986,Senegal,199
1986,IDA blend,200
1986,Cameroon,201
1986,Lower middle income,201
1986,Benin,202
1986,"Gambia, The",202
1986,Ghana,203
1986,IDA only,204
1986,Cambodia,204
1986,Namibia,204
1986,Nepal,205
1986,Mongolia,206
1986,India,207
1986,Nicaragua,208
1986,Pakistan,209
1987,France,1
1987,Canada,2
1987,Belgium,3
1987,Finland,4
1987,United States,5
1987,Australia,6
1987,Austria,7
1987,New Zealand,8
1987,Faroe Islands,9
1987,Euro area,9
1987,Kuwait,10
1987,United Kingdom,11
1987,Post-demographic dividend,12
1987,Channel Islands,14
1987,European Union,15
1987,Switzerland,16
1987,Gibraltar,17
1987,Qatar,18
1987,Estonia,19
1987,Argentina,20
1987,Germany,21
1987,Georgia,22
1987,Ireland,23
1987,Slovenia,24
1987,Ukraine,25
1987,Costa Rica,26
1987,Bahrain,27
1987,Iceland,28
1987,Sweden,29
1987,British Virgin Islands,30
1987,Saudi Arabia,31
1987,Spain,32
1987,Bermuda,33
1987,Cuba,33
1987,Sint Maarten (Dutch part),34
1987,Puerto Rico,35
1987,Romania,36
1987,High income,37
1987,Hungary,38
1987,Luxembourg,39
1987,Norway,40
1987,Barbados,41
1987,Europe & Central Asia,42
1987,Singapore,43
1987,Chile,44
1987,Belarus,45
1987,Uzbekistan,46
1987,Aruba,47
1987,Kazakhstan,48
1987,St. Martin (French part),50
1987,Moldova,51
1987,OECD members,52
1987,Japan,53
1987,Malaysia,54
1987,Denmark,55
1987,Curacao,56
1987,Greece,57
1987,Central Europe and the Baltics,58
1987,Europe & Central Asia (IDA & IBRD countries),59
1987,Kosovo,60
1987,Jordan,62
1987,East Asia & Pacific,63
1987,Malta,64
1987,French Polynesia,65
1987,Sri Lanka,66
1987,Bulgaria,67
1987,Antigua and Barbuda,68
1987,St. Vincent and the Grenadines,70
1987,Azerbaijan,72
1987,Cyprus,73
1987,North America,74
1987,Italy,75
1987,Latvia,76
1987,Serbia,77
1987,Netherlands,79
1987,Dominican Republic,80
1987,Belize,81
1987,St. Lucia,82
1987,Late-demographic dividend,83
1987,China,84
1987,Jamaica,85
1987,North Macedonia,86
1987,Turkmenistan,87
1987,East Asia & Pacific (IDA & IBRD countries),88
1987,Dominica,89
1987,Caribbean small states,90
1987,East Asia & Pacific (excluding high income),90
1987,Europe & Central Asia (excluding high income),92
1987,Tajikistan,93
1987,"Bahamas, The",94
1987,Suriname,95
1987,Turks and Caicos Islands,95
1987,Grenada,96
1987,Albania,97
1987,Mexico,98
1987,Virgin Islands (U.S.),99
1987,Poland,100
1987,Isle of Man,101
1987,Brazil,102
1987,Lithuania,103
1987,New Caledonia,104
1987,Botswana,105
1987,Guam,106
1987,Montenegro,107
1987,Trinidad and Tobago,108
1987,Portugal,109
1987,Brunei Darussalam,110
1987,Thailand,111
1987,Armenia,112
1987,Israel,113
1987,Middle East & North Africa,114
1987,Vanuatu,115
1987,Colombia,116
1987,Greenland,117
1987,Pacific island small states,118
1987,Seychelles,119
1987,Panama,120
1987,Honduras,121
1987,Latin America & Caribbean,122
1987,Fiji,123
1987,Cabo Verde,123
1987,Ecuador,124
1987,Libya,125
1987,Small states,127
1987,Paraguay,127
1987,"Korea, Dem. People's Rep.",128
1987,Uruguay,129
1987,Croatia,130
1987,Samoa,131
1987,South Africa,133
1987,World,134
1987,Oman,135
1987,Mauritius,136
1987,Tunisia,137
1987,Latin America & the Caribbean (IDA & IBRD countries),138
1987,"Micronesia, Fed. Sts.",138
1987,St. Kitts and Nevis,139
1987,Other small states,140
1987,Philippines,141
1987,Tonga,142
1987,Lebanon,143
1987,United Arab Emirates,144
1987,Latin America & Caribbean (excluding high income),145
1987,Tuvalu,146
1987,IBRD only,146
1987,Upper middle income,147
1987,Algeria,149
1987,Maldives,150
1987,IDA & IBRD total,151
1987,Early-demographic dividend,153
1987,Middle East & North Africa (IDA & IBRD countries),154
1987,Middle East & North Africa (excluding high income),155
1987,Iraq,157
1987,Low & middle income,158
1987,Guatemala,159
1987,Kiribati,160
1987,Solomon Islands,161
1987,Nauru,163
1987,Lesotho,164
1987,Arab World,165
1987,Togo,166
1987,Zimbabwe,167
1987,Morocco,168
1987,El Salvador,169
1987,South Asia (IDA & IBRD),170
1987,Kyrgyz Republic,171
1987,Guyana,171
1987,"Congo, Rep.",172
1987,Gabon,173
1987,Nigeria,174
1987,Mauritania,175
1987,Middle income,176
1987,Bangladesh,177
1987,Comoros,177
1987,Heavily indebted poor countries (HIPC),178
1987,IDA total,179
1987,Sao Tome and Principe,180
1987,IDA blend,181
1987,Indonesia,182
1987,Eswatini,183
1987,Marshall Islands,184
1987,IDA only,185
1987,Peru,186
1987,Djibouti,187
1987,Ghana,187
1987,Lao PDR,187
1987,Sub-Saharan Africa (excluding high income),187
1987,Sudan,187
1987,Sub-Saharan Africa,187
1987,Sub-Saharan Africa (IDA & IBRD countries),187
1987,Papua New Guinea,187
1987,Eritrea,187
1987,Least developed countries: UN classification,187
1987,Low income,187
1987,Liberia,187
1987,Sierra Leone,187
1987,Mali,187
1987,Rwanda,187
1987,Myanmar,187
1987,Burundi,187
1987,"Gambia, The",187
1987,South Sudan,187
1987,Madagascar,187
1987,Uganda,187
1987,Tanzania,187
1987,Malawi,187
1987,Timor-Leste,187
1987,Afghanistan,187
1987,Mozambique,187
1987,Somalia,187
1987,Pre-demographic dividend,187
1987,Niger,187
1987,Africa Eastern and Southern,187
1987,"Congo, Dem. Rep.",187
1987,Angola,187
1987,Africa Western and Central,187
1987,Central African Republic,188
1987,India,189
1987,Chad,190
1987,Pakistan,191
1987,Benin,192
1987,Burkina Faso,193
1987,Ethiopia,194
1987,Bhutan,195
1987,Bolivia,196
1987,Kenya,196
1987,South Asia,197
1987,Zambia,198
1987,"Yemen, Rep.",199
1987,Senegal,200
1987,Haiti,201
1987,Equatorial Guinea,202
1987,Cameroon,203
1987,Guinea-Bissau,203
1987,Fragile and conflict affected situations,204
1987,Guinea,204
1987,Cambodia,205
1987,Lower middle income,206
1987,Namibia,206
1987,Mongolia,207
1987,Nicaragua,208
1987,Nepal,209
1988,Switzerland,1
1988,Austria,2
1988,Finland,3
1988,France,4
1988,Canada,5
1988,Belgium,6
1988,Australia,7
1988,United States,8
1988,Sweden,9
1988,European Union,10
1988,Faroe Islands,11
1988,Gibraltar,12
1988,High income,13
1988,Norway,14
1988,Qatar,16
1988,Portugal,17
1988,Italy,18
1988,Channel Islands,19
1988,Uruguay,20
1988,Euro area,21
1988,Bermuda,22
1988,United Kingdom,23
1988,Montenegro,24
1988,Spain,26
1988,Serbia,27
1988,Kazakhstan,28
1988,North Macedonia,29
1988,Ireland,30
1988,Chile,31
1988,Malta,32
1988,Georgia,33
1988,Slovenia,35
1988,Panama,36
1988,Denmark,37
1988,French Polynesia,38
1988,British Virgin Islands,38
1988,Oman,39
1988,Sint Maarten (Dutch part),40
1988,Iceland,41
1988,Germany,42
1988,Costa Rica,43
1988,Puerto Rico,44
1988,Israel,45
1988,Aruba,46
1988,Luxembourg,47
1988,Cuba,48
1988,New Zealand,49
1988,Latvia,50
1988,Ukraine,51
1988,Cyprus,52
1988,Kuwait,53
1988,Post-demographic dividend,54
1988,Malaysia,55
1988,Belarus,56
1988,St. Martin (French part),57
1988,Isle of Man,58
1988,North America,59
1988,Netherlands,60
1988,Brunei Darussalam,61
1988,Argentina,62
1988,Japan,63
1988,OECD members,64
1988,Curacao,65
1988,"Bahamas, The",66
1988,Barbados,67
1988,St. Kitts and Nevis,68
1988,Turks and Caicos Islands,69
1988,Belize,70
1988,Kosovo,72
1988,Grenada,73
1988,China,74
1988,Azerbaijan,77
1988,Caribbean small states,78
1988,Europe & Central Asia,79
1988,Greece,80
1988,Virgin Islands (U.S.),81
1988,Poland,82
1988,Bulgaria,83
1988,Latin America & Caribbean,84
1988,Romania,85
1988,New Caledonia,86
1988,Sri Lanka,87
1988,Europe & Central Asia (IDA & IBRD countries),88
1988,Hungary,89
1988,Late-demographic dividend,90
1988,Suriname,91
1988,Dominica,92
1988,Albania,92
1988,Tonga,93
1988,Antigua and Barbuda,94
1988,Tunisia,95
1988,Trinidad and Tobago,96
1988,Thailand,97
1988,Dominican Republic,99
1988,St. Lucia,100
1988,Libya,101
1988,Croatia,102
1988,Europe & Central Asia (excluding high income),103
1988,Seychelles,104
1988,East Asia & Pacific,105
1988,East Asia & Pacific (excluding high income),106
1988,East Asia & Pacific (IDA & IBRD countries),106
1988,Jordan,107
1988,Central Europe and the Baltics,108
1988,Guam,109
1988,Turkmenistan,110
1988,Brazil,111
1988,Jamaica,112
1988,Mauritius,113
1988,Peru,114
1988,Estonia,115
1988,Colombia,116
1988,Paraguay,120
1988,Moldova,121
1988,St. Vincent and the Grenadines,122
1988,Ecuador,123
1988,Singapore,124
1988,Eswatini,125
1988,"Korea, Dem. People's Rep.",126
1988,Kyrgyz Republic,127
1988,Greenland,127
1988,Lithuania,128
1988,Pacific island small states,129
1988,Solomon Islands,130
1988,Bahrain,131
1988,Middle income,132
1988,Latin America & Caribbean (excluding high income),133
1988,South Africa,134
1988,Middle East & North Africa (IDA & IBRD countries),135
1988,Honduras,136
1988,Middle East & North Africa,137
1988,Fiji,138
1988,Philippines,139
1988,Middle East & North Africa (excluding high income),140
1988,"Micronesia, Fed. Sts.",142
1988,Other small states,143
1988,Mexico,144
1988,Vanuatu,145
1988,Cabo Verde,146
1988,Upper middle income,147
1988,Latin America & the Caribbean (IDA & IBRD countries),148
1988,Small states,149
1988,Saudi Arabia,151
1988,United Arab Emirates,153
1988,Samoa,154
1988,World,155
1988,Uzbekistan,156
1988,Zimbabwe,157
1988,Early-demographic dividend,158
1988,Algeria,159
1988,Guyana,160
1988,Lebanon,161
1988,IBRD only,162
1988,Indonesia,163
1988,Tuvalu,164
1988,Marshall Islands,165
1988,Guatemala,166
1988,Lower middle income,167
1988,Nauru,167
1988,Tajikistan,168
1988,Kiribati,169
1988,Kenya,170
1988,Lesotho,170
1988,India,171
1988,"Yemen, Rep.",172
1988,El Salvador,173
1988,Armenia,174
1988,Nicaragua,175
1988,Comoros,176
1988,Maldives,177
1988,IDA & IBRD total,178
1988,Gabon,179
1988,Bangladesh,180
1988,Nigeria,180
1988,IDA total,181
1988,Zambia,182
1988,Togo,183
1988,Low & middle income,184
1988,Sao Tome and Principe,185
1988,Botswana,186
1988,Central African Republic,187
1988,Sub-Saharan Africa (excluding high income),188
1988,Benin,188
1988,Sudan,188
1988,Sub-Saharan Africa,188
1988,Sub-Saharan Africa (IDA & IBRD countries),188
1988,Senegal,188
1988,South Asia (IDA & IBRD),188
1988,Eritrea,188
1988,Ethiopia,188
1988,Low income,188
1988,Least developed countries: UN classification,188
1988,Sierra Leone,188
1988,Mali,188
1988,"Gambia, The",188
1988,Myanmar,188
1988,Burundi,188
1988,South Asia,188
1988,Madagascar,188
1988,South Sudan,188
1988,"Congo, Dem. Rep.",188
1988,Liberia,188
1988,Rwanda,188
1988,Malawi,188
1988,Uganda,188
1988,Niger,188
1988,Pre-demographic dividend,188
1988,Timor-Leste,188
1988,Tanzania,188
1988,Chad,188
1988,Mozambique,188
1988,Somalia,188
1988,Angola,188
1988,Africa Western and Central,188
1988,Afghanistan,188
1988,Africa Eastern and Southern,188
1988,Guinea,189
1988,Djibouti,190
1988,Ghana,191
1988,Burkina Faso,192
1988,Morocco,193
1988,Bhutan,194
1988,Iraq,195
1988,Heavily indebted poor countries (HIPC),196
1988,IDA blend,197
1988,"Congo, Rep.",198
1988,Cameroon,199
1988,Arab World,200
1988,Haiti,201
1988,Bolivia,202
1988,Fragile and conflict affected situations,203
1988,Guinea-Bissau,204
1988,Lao PDR,205
1988,Papua New Guinea,205
1988,Namibia,205
1988,Cambodia,206
1988,Equatorial Guinea,206
1988,IDA only,207
1988,Mauritania,207
1988,Pakistan,208
1988,Mongolia,209
1988,Nepal,210
1989,Austria,1
1989,Finland,2
1989,Belgium,3
1989,Cyprus,4
1989,Sweden,5
1989,North America,6
1989,Euro area,7
1989,Faroe Islands,8
1989,France,9
1989,Germany,10
1989,Iceland,12
1989,Israel,13
1989,Netherlands,14
1989,Gibraltar,15
1989,Post-demographic dividend,16
1989,Portugal,17
1989,Australia,18
1989,European Union,19
1989,Channel Islands,20
1989,Bahrain,21
1989,Bermuda,22
1989,Slovenia,23
1989,Canada,24
1989,Greece,25
1989,Lebanon,26
1989,Latvia,27
1989,Serbia,28
1989,Costa Rica,29
1989,Kuwait,30
1989,Chile,31
1989,Montenegro,32
1989,United Kingdom,33
1989,Spain,34
1989,Japan,35
1989,Lithuania,36
1989,Aruba,37
1989,Ireland,38
1989,Cuba,39
1989,British Virgin Islands,40
1989,Oman,42
1989,Brunei Darussalam,43
1989,Barbados,44
1989,Sint Maarten (Dutch part),45
1989,St. Martin (French part),46
1989,High income,47
1989,Singapore,48
1989,New Zealand,49
1989,Puerto Rico,50
1989,Armenia,51
1989,French Polynesia,52
1989,Qatar,54
1989,Luxembourg,55
1989,Guam,56
1989,Europe & Central Asia,57
1989,North Macedonia,58
1989,Poland,59
1989,New Caledonia,60
1989,Uruguay,61
1989,Curacao,62
1989,Antigua and Barbuda,63
1989,Belarus,64
1989,Virgin Islands (U.S.),65
1989,Kazakhstan,67
1989,East Asia & Pacific (IDA & IBRD countries),68
1989,Denmark,69
1989,Kyrgyz Republic,70
1989,Kosovo,71
1989,Isle of Man,72
1989,Saudi Arabia,73
1989,Norway,74
1989,Suriname,75
1989,Ukraine,76
1989,Dominican Republic,77
1989,Jordan,78
1989,"Bahamas, The",79
1989,Central Europe and the Baltics,80
1989,China,81
1989,Mexico,82
1989,OECD members,83
1989,Romania,84
1989,Hungary,86
1989,Sri Lanka,88
1989,Argentina,89
1989,Europe & Central Asia (excluding high income),90
1989,Libya,91
1989,Trinidad and Tobago,92
1989,Tonga,94
1989,Jamaica,95
1989,Belize,95
1989,Latin America & the Caribbean (IDA & IBRD countries),96
1989,Dominica,97
1989,Grenada,98
1989,Latin America & Caribbean,99
1989,Bulgaria,100
1989,Europe & Central Asia (IDA & IBRD countries),101
1989,St. Kitts and Nevis,102
1989,Late-demographic dividend,103
1989,Malaysia,105
1989,Albania,106
1989,Estonia,107
1989,United States,108
1989,Moldova,109
1989,Malta,110
1989,St. Vincent and the Grenadines,111
1989,Turkmenistan,112
1989,Brazil,113
1989,St. Lucia,114
1989,Colombia,115
1989,Ecuador,116
1989,Mauritius,117
1989,Caribbean small states,118
1989,East Asia & Pacific (excluding high income),118
1989,Azerbaijan,119
1989,Peru,120
1989,Italy,121
1989,Middle East & North Africa,122
1989,Switzerland,124
1989,Tunisia,125
1989,Middle East & North Africa (IDA & IBRD countries),126
1989,East Asia & Pacific,127
1989,Croatia,129
1989,Georgia,130
1989,South Africa,131
1989,Honduras,132
1989,Samoa,133
1989,Greenland,134
1989,Eswatini,135
1989,Turks and Caicos Islands,136
1989,Paraguay,137
1989,Latin America & Caribbean (excluding high income),138
1989,Algeria,140
1989,Panama,141
1989,Fiji,142
1989,Middle East & North Africa (excluding high income),143
1989,"Micronesia, Fed. Sts.",143
1989,IBRD only,144
1989,United Arab Emirates,145
1989,World,147
1989,Uzbekistan,148
1989,Other small states,149
1989,Cabo Verde,150
1989,"Korea, Dem. People's Rep.",151
1989,Arab World,152
1989,Thailand,153
1989,Upper middle income,154
1989,Small states,156
1989,Pacific island small states,157
1989,Nicaragua,158
1989,IDA & IBRD total,159
1989,Tuvalu,159
1989,Guatemala,160
1989,El Salvador,161
1989,Early-demographic dividend,162
1989,Tajikistan,163
1989,Marshall Islands,164
1989,Solomon Islands,165
1989,Seychelles,166
1989,Sao Tome and Principe,167
1989,Gabon,168
1989,Kenya,169
1989,Fragile and conflict affected situations,170
1989,Morocco,171
1989,Nauru,172
1989,Guyana,173
1989,Low & middle income,174
1989,Botswana,175
1989,Vanuatu,176
1989,Indonesia,177
1989,Comoros,178
1989,Maldives,179
1989,Nigeria,180
1989,"Congo, Rep.",181
1989,Lesotho,182
1989,Middle income,183
1989,Guinea-Bissau,184
1989,Papua New Guinea,185
1989,Bolivia,186
1989,Togo,187
1989,Namibia,188
1989,Nepal,189
1989,Zimbabwe,190
1989,"Congo, Dem. Rep.",191
1989,Sub-Saharan Africa (excluding high income),192
1989,Sudan,192
1989,Sub-Saharan Africa,192
1989,Sub-Saharan Africa (IDA & IBRD countries),192
1989,Ghana,192
1989,Central African Republic,192
1989,Benin,192
1989,Bangladesh,192
1989,Senegal,192
1989,Heavily indebted poor countries (HIPC),192
1989,Low income,192
1989,Least developed countries: UN classification,192
1989,Sierra Leone,192
1989,Mali,192
1989,Myanmar,192
1989,Liberia,192
1989,Madagascar,192
1989,South Sudan,192
1989,Pre-demographic dividend,192
1989,Malawi,192
1989,Africa Eastern and Southern,192
1989,Burkina Faso,192
1989,Burundi,192
1989,Rwanda,192
1989,Timor-Leste,192
1989,Uganda,192
1989,Tanzania,192
1989,Mozambique,192
1989,Niger,192
1989,Somalia,192
1989,Chad,192
1989,Angola,192
1989,Africa Western and Central,192
1989,Afghanistan,192
1989,IDA blend,194
1989,Ethiopia,195
1989,Djibouti,196
1989,Mauritania,196
1989,South Asia (IDA & IBRD),197
1989,South Asia,198
1989,Philippines,199
1989,Cambodia,200
1989,Equatorial Guinea,200
1989,"Yemen, Rep.",201
1989,Eritrea,202
1989,Kiribati,203
1989,IDA total,204
1989,Pakistan,205
1989,IDA only,206
1989,Bhutan,206
1989,Lower middle income,207
1989,Guinea,208
1989,Zambia,208
1989,Haiti,209
1989,Cameroon,210
1989,Lao PDR,211
1989,"Gambia, The",211
1989,Iraq,211
1989,Mongolia,212
1989,India,213
1990,Switzerland,1
1990,Israel,2
1990,France,3
1990,Australia,5
1990,Finland,6
1990,Qatar,7
1990,Spain,8
1990,Luxembourg,9
1990,St. Martin (French part),10
1990,North America,11
1990,New Zealand,12
1990,Post-demographic dividend,13
1990,Euro area,14
1990,Bermuda,15
1990,Puerto Rico,16
1990,Netherlands,17
1990,Faroe Islands,18
1990,Liechtenstein,19
1990,Canada,21
1990,Germany,23
1990,United Kingdom,24
1990,Gibraltar,25
1990,Ireland,26
1990,Cayman Islands,27
1990,European Union,28
1990,Monaco,29
1990,San Marino,29
1990,American Samoa,29
1990,Andorra,29
1990,Channel Islands,30
1990,French Polynesia,31
1990,Latvia,33
1990,Sweden,34
1990,Italy,35
1990,Estonia,36
1990,Greece,37
1990,North Macedonia,38
1990,Azerbaijan,39
1990,Japan,40
1990,Palau,41
1990,Norway,43
1990,Serbia,44
1990,Denmark,45
1990,Iceland,47
1990,Portugal,48
1990,High income,49
1990,United States,50
1990,Isle of Man,51
1990,Bulgaria,52
1990,Europe & Central Asia (IDA & IBRD countries),53
1990,Bahrain,54
1990,Aruba,55
1990,Guam,56
1990,Cyprus,57
1990,Kazakhstan,58
1990,Croatia,59
1990,Hungary,60
1990,Austria,61
1990,Malta,62
1990,Montenegro,63
1990,Armenia,64
1990,Central Europe and the Baltics,65
1990,Lithuania,66
1990,Europe & Central Asia,67
1990,Curacao,69
1990,United Arab Emirates,70
1990,Kyrgyz Republic,71
1990,Belarus,72
1990,Cuba,73
1990,Barbados,74
1990,"Bahamas, The",75
1990,Malaysia,76
1990,Uzbekistan,77
1990,Nauru,78
1990,Poland,79
1990,Brunei Darussalam,80
1990,Turkmenistan,80
1990,Slovenia,81
1990,Argentina,82
1990,Oman,83
1990,Tonga,84
1990,Chile,85
1990,Europe & Central Asia (excluding high income),86
