Year,Country,Institutional_Rank
1994,Colombia,72
1994,Azerbaijan,73
1994,Indonesia,74
1994,Pakistan,76
1994,Kazakhstan,78
1994,Ukraine,80
1994,Algeria,81
1994,Serbia,82
1994,Georgia,84
1995,New Zealand,1
1995,Switzerland,2
1995,Denmark,3
1995,Austria,4
1995,United Kingdom,5
1995,Finland,6
1995,Norway,7
1995,Australia,8
1995,Netherlands,9
1995,Sweden,10
1995,United States,11
1995,Germany,12
1995,Iceland,13
1995,France,14
1995,Canada,15
1995,Singapore,16
1995,Portugal,17
1995,Ireland,18
1995,Israel,19
1995,Belgium,20
1995,Slovenia,21
1995,Japan,22
1995,Hungary,23
1995,Chile,24
1995,Italy,25
1995,Cyprus,26
1995,Spain,27
1995,Uruguay,28
1995,Lithuania,31
1995,Greece,32
1995,Malta,33
1995,Poland,34
1995,Costa Rica,37
1995,Malaysia,38
1995,United Arab Emirates,39
1995,Bahrain,40
1995,Estonia,40
1995,Kuwait,41
1995,Jordan,43
1995,Mongolia,44
1995,Argentina,45
1995,South Africa,46
1995,Panama,47
1995,Latvia,48
1995,India,49
1995,Qatar,50
1995,Thailand,51
1995,Brazil,52
1995,Romania,53
1995,Morocco,54
1995,Bulgaria,55
1995,Moldova,56
1995,Tunisia,57
1995,Mexico,59
1995,Philippines,60
1995,Nicaragua,61
1995,Lebanon,62
1995,Saudi Arabia,63
1995,Nepal,64
1995,Montenegro,65
1995,China,66
1995,Croatia,68
1995,Peru,68
1995,North Macedonia,69
1995,Armenia,71
1995,Ecuador,72
1995,Belarus,73
1995,Colombia,74
1995,Indonesia,75
1995,Pakistan,77
1995,Ukraine,81
1995,Azerbaijan,82
1995,Kazakhstan,83
1995,Algeria,84
1995,Serbia,85
1995,Georgia,86
1996,Norway,1
1996,New Zealand,2
1996,Denmark,3
1996,Netherlands,4
1996,Finland,5
1996,Sweden,6
1996,Switzerland,7
1996,United Kingdom,8
1996,Austria,9
1996,Canada,10
1996,Australia,11
1996,Singapore,12
1996,Germany,13
1996,Iceland,14
1996,Ireland,15
1996,United States,16
1996,Belgium,17
1996,Spain,18
1996,Portugal,19
1996,France,20
1996,Chile,21
1996,Japan,22
1996,Cyprus,23
1996,Slovenia,25
1996,Israel,26
1996,Malta,27
1996,Italy,28
1996,Hungary,28
1996,Greece,30
1996,Poland,31
1996,Uruguay,32
1996,Estonia,33
1996,Costa Rica,34
1996,Lithuania,35
1996,United Arab Emirates,37
1996,South Africa,38
1996,Malaysia,39
1996,Kuwait,41
1996,Bahrain,43
1996,Latvia,44
1996,Thailand,45
1996,Argentina,46
1996,Qatar,47
1996,Jordan,48
1996,Panama,49
1996,Mongolia,50
1996,Morocco,51
1996,Brazil,52
1996,India,53
1996,Tunisia,54
1996,Romania,55
1996,Philippines,56
1996,Saudi Arabia,58
1996,Moldova,59
1996,Bulgaria,60
1996,Montenegro,61
1996,Nepal,63
1996,Peru,64
1996,Mexico,65
1996,Croatia,66
1996,Lebanon,67
1996,Armenia,68
1996,China,69
1996,North Macedonia,70
1996,Ecuador,71
1996,Nicaragua,72
1996,Colombia,74
1996,Indonesia,76
1996,Belarus,77
1996,Ukraine,79
1996,Pakistan,80
1996,Kazakhstan,83
1996,Algeria,84
1996,Georgia,85
1996,Serbia,86
1996,Azerbaijan,87
1998,Finland,1
1998,Netherlands,2
1998,Denmark,3
1998,Norway,4
1998,Switzerland,5
1998,New Zealand,6
1998,United Kingdom,7
1998,Sweden,8
1998,Canada,9
1998,Austria,10
1998,Iceland,11
1998,Singapore,12
1998,Germany,13
1998,Australia,14
1998,Ireland,15
1998,United States,16
1998,Belgium,17
1998,Spain,18
1998,France,19
1998,Portugal,20
1998,Chile,22
1998,Japan,23
1998,Slovenia,24
1998,Cyprus,25
1998,Malta,26
1998,Israel,27
1998,Hungary,28
1998,Italy,29
1998,Greece,30
1998,Poland,31
1998,Uruguay,33
1998,Estonia,34
1998,Costa Rica,35
1998,United Arab Emirates,36
1998,Lithuania,37
1998,South Africa,39
1998,Malaysia,40
1998,Bahrain,42
1998,Latvia,44
1998,Kuwait,45
1998,Qatar,46
1998,Thailand,47
1998,Panama,48
1998,Jordan,49
1998,Argentina,50
1998,Morocco,51
1998,Mongolia,52
1998,Philippines,53
1998,Brazil,54
1998,Bulgaria,55
1998,India,56
1998,Tunisia,57
1998,Mexico,58
1998,Moldova,59
1998,Montenegro,60
1998,Saudi Arabia,62
1998,Romania,63
1998,Croatia,65
1998,Peru,66
1998,Nepal,67
1998,Lebanon,68
1998,China,69
1998,Ecuador,70
1998,North Macedonia,72
1998,Colombia,73
1998,Armenia,74
1998,Nicaragua,75
1998,Belarus,77
1998,Pakistan,78
1998,Indonesia,81
1998,Kazakhstan,83
1998,Ukraine,84
1998,Georgia,85
1998,Algeria,86
1998,Azerbaijan,87
1998,Serbia,88
2000,Finland,1
2000,Netherlands,2
2000,Switzerland,3
2000,Denmark,4
2000,Iceland,5
2000,Sweden,6
2000,New Zealand,7
2000,Norway,8
2000,United Kingdom,9
2000,Canada,10
2000,Australia,11
2000,Singapore,12
2000,Austria,13
2000,Germany,14
2000,United States,15
2000,Ireland,16
2000,Belgium,17
2000,Spain,18
2000,France,19
2000,Chile,20
2000,Malta,21
2000,Japan,22
2000,Portugal,23
2000,Cyprus,24
2000,Israel,25
2000,Hungary,26
2000,Slovenia,27
2000,Estonia,28
2000,Italy,29
2000,Greece,30
2000,Uruguay,31
2000,Poland,32
2000,Costa Rica,34
2000,United Arab Emirates,36
2000,South Africa,38
2000,Malaysia,39
2000,Qatar,41
2000,Bahrain,42
2000,Lithuania,43
2000,Thailand,44
2000,Kuwait,45
2000,Latvia,46
2000,Jordan,47
2000,Croatia,48
2000,Panama,49
2000,Montenegro,50
2000,Bulgaria,51
2000,Brazil,52
2000,Morocco,53
2000,Mexico,54
2000,India,55
2000,Argentina,56
2000,Tunisia,57
2000,Mongolia,59
2000,Romania,60
2000,Saudi Arabia,61
2000,Lebanon,62
2000,Philippines,64
2000,Peru,65
2000,China,66
2000,Nepal,67
2000,Moldova,68
2000,Armenia,70
2000,Colombia,71
2000,North Macedonia,72
2000,Indonesia,73
2000,Ecuador,74
2000,Nicaragua,76
2000,Georgia,78
2000,Pakistan,79
2000,Ukraine,80
2000,Belarus,83
2000,Kazakhstan,84
2000,Algeria,85
2000,Azerbaijan,86
2000,Serbia,87
2002,Finland,1
2002,Denmark,2
2002,Switzerland,3
2002,Sweden,4
2002,Iceland,5
2002,Netherlands,6
2002,New Zealand,7
2002,Norway,8
2002,Austria,8
2002,Canada,9
2002,United Kingdom,10
2002,Singapore,11
2002,Australia,12
2002,Germany,13
2002,United States,14
2002,Ireland,15
2002,Belgium,16
2002,Spain,17
2002,Chile,19
2002,Portugal,20
2002,France,21
2002,Malta,22
2002,Cyprus,23
2002,Japan,24
2002,Israel,25
2002,Hungary,26
2002,Slovenia,27
2002,Estonia,28
2002,United Arab Emirates,30
2002,Italy,32
2002,Greece,33
2002,Uruguay,34
2002,Poland,35
2002,Bahrain,36
2002,Lithuania,38
2002,Costa Rica,39
2002,Malaysia,40
2002,Qatar,41
2002,Kuwait,42
2002,Latvia,44
2002,South Africa,45
2002,Thailand,46
2002,Croatia,47
2002,Bulgaria,48
2002,Mongolia,49
2002,Montenegro,50
2002,Tunisia,51
2002,Panama,52
2002,Brazil,53
2002,Jordan,54
2002,Mexico,55
2002,Saudi Arabia,56
2002,Morocco,57
2002,Romania,59
2002,India,60
2002,Philippines,61
2002,Lebanon,62
2002,Armenia,63
2002,Peru,64
2002,China,65
2002,Colombia,66
2002,Argentina,67
2002,North Macedonia,68
2002,Nepal,69
2002,Nicaragua,70
2002,Moldova,72
2002,Serbia,76
2002,Algeria,78
2002,Ecuador,79
2002,Ukraine,80
2002,Indonesia,81
2002,Pakistan,82
2002,Georgia,83
2002,Azerbaijan,84
2002,Kazakhstan,85
2002,Belarus,86
2003,Finland,1
2003,Denmark,2
2003,Iceland,3
2003,Sweden,4
2003,New Zealand,5
2003,Switzerland,6
2003,Netherlands,7
2003,Austria,8
2003,Norway,9
2003,Canada,10
2003,Australia,11
2003,Singapore,12
2003,United Kingdom,13
2003,Germany,15
2003,United States,16
2003,Ireland,17
2003,Belgium,18
2003,Spain,19
2003,France,20
2003,Portugal,21
2003,Malta,22
2003,Chile,23
2003,Japan,25
2003,Cyprus,26
2003,Estonia,27
2003,Slovenia,28
2003,Israel,29
2003,Hungary,30
2003,Greece,32
2003,Italy,33
2003,Uruguay,35
2003,Lithuania,36
2003,Latvia,37
2003,United Arab Emirates,38
2003,Malaysia,39
2003,Poland,40
2003,Costa Rica,42
2003,Bahrain,43
2003,Kuwait,44
2003,Qatar,45
2003,South Africa,46
2003,Croatia,47
2003,Jordan,48
2003,Thailand,49
2003,Bulgaria,50
2003,Tunisia,51
2003,Mongolia,52
2003,Brazil,54
2003,Panama,55
2003,Mexico,56
2003,Montenegro,57
2003,Saudi Arabia,58
2003,India,59
2003,Romania,60
2003,Morocco,61
2003,Armenia,62
2003,Lebanon,63
2003,Peru,65
2003,Philippines,66
2003,China,67
2003,Argentina,68
2003,North Macedonia,69
2003,Colombia,70
2003,Nicaragua,72
2003,Moldova,74
2003,Georgia,75
2003,Serbia,76
2003,Nepal,79
2003,Algeria,80
2003,Ukraine,81
2003,Ecuador,82
2003,Indonesia,84
2003,Pakistan,84
2003,Kazakhstan,85
2003,Azerbaijan,86
2003,Belarus,87
2004,Denmark,1
2004,Finland,2
2004,New Zealand,3
2004,Sweden,4
2004,Iceland,5
2004,Switzerland,6
2004,Norway,7
2004,Netherlands,8
2004,Australia,9
2004,Singapore,10
2004,Austria,11
2004,Canada,12
2004,United Kingdom,13
2004,Germany,15
2004,United States,16
2004,Ireland,17
2004,Belgium,18
2004,France,19
2004,Japan,21
2004,Spain,22
2004,Chile,23
2004,Portugal,24
2004,Malta,25
2004,Cyprus,26
2004,Estonia,27
2004,Slovenia,28
2004,Israel,29
2004,Hungary,29
2004,Greece,30
2004,Lithuania,33
2004,Italy,35
2004,United Arab Emirates,36
2004,Malaysia,37
2004,Latvia,37
2004,Bahrain,38
2004,Uruguay,39
2004,Poland,40
2004,Costa Rica,41
2004,Kuwait,42
2004,Qatar,43
2004,South Africa,44
2004,Croatia,45
2004,Jordan,46
2004,Bulgaria,47
2004,Tunisia,48
2004,Thailand,49
2004,Panama,51
2004,Montenegro,52
2004,Mongolia,53
2004,Romania,54
2004,Mexico,55
2004,Brazil,56
2004,Morocco,57
2004,India,58
2004,Saudi Arabia,59
2004,North Macedonia,60
2004,Lebanon,61
2004,Armenia,63
2004,Colombia,65
2004,Argentina,66
2004,Peru,67
2004,China,68
2004,Serbia,69
2004,Philippines,70
2004,Georgia,71
2004,Nicaragua,73
2004,Algeria,74
2004,Moldova,74
2004,Ukraine,76
2004,Indonesia,77
2004,Ecuador,78
2004,Nepal,80
2004,Kazakhstan,81
2004,Azerbaijan,82
2004,Pakistan,83
2004,Belarus,84
2005,Finland,1
2005,Denmark,2
2005,Iceland,3
2005,New Zealand,4
2005,Norway,5
2005,Switzerland,6
2005,Sweden,7
2005,Netherlands,8
2005,Singapore,9
2005,Austria,10
2005,Australia,11
2005,Canada,12
2005,United Kingdom,13
2005,Germany,15
2005,Ireland,16
2005,United States,17
2005,France,18
2005,Belgium,19
2005,Spain,20
2005,Chile,21
2005,Japan,22
2005,Portugal,23
2005,Malta,24
2005,Cyprus,25
2005,Estonia,26
2005,Slovenia,27
2005,Hungary,31
2005,Israel,32
2005,Greece,33
2005,Lithuania,35
2005,Uruguay,36
2005,Italy,37
2005,United Arab Emirates,38
2005,Latvia,39
2005,Malaysia,40
2005,Poland,41
2005,Qatar,42
2005,Costa Rica,43
2005,Bahrain,44
2005,Kuwait,45
2005,South Africa,46
2005,Croatia,47
2005,Jordan,48
2005,Bulgaria,49
2005,Thailand,51
2005,Tunisia,52
2005,Montenegro,53
2005,Panama,54
2005,India,55
2005,Romania,56
2005,Mexico,57
2005,Saudi Arabia,58
2005,Brazil,59
2005,Lebanon,60
2005,Mongolia,61
2005,Armenia,62
2005,Philippines,63
2005,Argentina,65
2005,North Macedonia,66
2005,Colombia,67
2005,Morocco,68
2005,China,70
2005,Georgia,71
2005,Peru,72
2005,Moldova,73
2005,Algeria,74
2005,Serbia,75
2005,Nicaragua,76
2005,Ukraine,77
2005,Indonesia,79
2005,Kazakhstan,80
2005,Ecuador,82
2005,Pakistan,83
2005,Azerbaijan,84
2005,Nepal,85
2005,Belarus,87
2006,Denmark,1
2006,Finland,2
2006,Iceland,3
2006,Switzerland,4
2006,Norway,5
2006,Sweden,6
2006,New Zealand,7
2006,Austria,8
2006,Singapore,9
2006,Canada,10
2006,Netherlands,10
2006,Australia,11
2006,United Kingdom,12
2006,Germany,14
2006,Ireland,15
2006,United States,16
2006,France,17
2006,Belgium,18
2006,Japan,19
2006,Malta,20
2006,Chile,21
2006,Cyprus,22
2006,Estonia,23
2006,Spain,24
2006,Portugal,25
2006,Slovenia,26
2006,Israel,27
2006,Hungary,28
2006,Greece,31
2006,Lithuania,34
2006,Uruguay,35
2006,Latvia,36
2006,United Arab Emirates,37
2006,Qatar,38
2006,Malaysia,39
2006,Italy,40
2006,Poland,41
2006,South Africa,42
2006,Kuwait,43
2006,Costa Rica,44
2006,Bahrain,45
2006,Croatia,46
2006,Jordan,47
2006,Tunisia,48
2006,Bulgaria,50
2006,Panama,51
2006,Romania,52
2006,Thailand,53
2006,India,54
2006,Montenegro,55
2006,Mexico,56
2006,Saudi Arabia,57
2006,Brazil,58
2006,Georgia,59
2006,Colombia,60
2006,North Macedonia,61
2006,Argentina,62
2006,Mongolia,63
2006,Morocco,64
2006,Serbia,65
2006,Armenia,66
2006,Philippines,67
2006,China,69
2006,Peru,70
2006,Lebanon,73
2006,Moldova,74
2006,Indonesia,75
2006,Ukraine,76
2006,Algeria,77
2006,Nicaragua,78
2006,Pakistan,79
2006,Nepal,80
2006,Kazakhstan,82
2006,Azerbaijan,83
2006,Ecuador,85
2006,Belarus,87
2007,Denmark,1
2007,Finland,2
2007,Sweden,3
2007,Switzerland,4
2007,Austria,5
2007,Singapore,6
2007,New Zealand,7
2007,Norway,8
2007,Iceland,9
2007,Netherlands,10
2007,Australia,11
2007,Canada,12
2007,Ireland,14
2007,United Kingdom,15
2007,Germany,16
2007,United States,17
2007,France,18
2007,Belgium,19
2007,Malta,20
2007,Japan,21
2007,Chile,22
2007,Cyprus,23
2007,Estonia,24
2007,Spain,25
2007,Portugal,26
2007,Slovenia,27
2007,Israel,29
2007,Hungary,30
2007,Uruguay,32
2007,Greece,33
2007,Lithuania,34
2007,Latvia,35
2007,United Arab Emirates,36
2007,Malaysia,39
2007,Italy,40
2007,Qatar,41
2007,Poland,41
2007,Costa Rica,42
2007,Bahrain,43
2007,Kuwait,44
2007,Croatia,45
2007,South Africa,46
2007,Jordan,47
2007,Tunisia,49
2007,Bulgaria,50
2007,Panama,51
2007,Romania,52
2007,India,53
2007,Georgia,54
2007,Thailand,55
2007,Saudi Arabia,56
2007,Mexico,57
2007,Montenegro,58
2007,Brazil,59
2007,Colombia,60
2007,North Macedonia,61
2007,Argentina,62
2007,Serbia,63
2007,Morocco,64
2007,Mongolia,65
2007,Philippines,66
2007,Armenia,67
2007,China,68
2007,Peru,69
2007,Indonesia,73
2007,Moldova,74
2007,Lebanon,75
2007,Ukraine,76
2007,Algeria,77
2007,Nepal,78
2007,Nicaragua,79
2007,Kazakhstan,81
2007,Pakistan,82
2007,Azerbaijan,83
2007,Ecuador,84
2007,Belarus,87
2008,Denmark,1
2008,Finland,2
2008,Sweden,3
2008,Singapore,4
2008,Switzerland,5
2008,New Zealand,6
2008,Iceland,7
2008,Norway,8
2008,Australia,9
2008,Austria,10
2008,Canada,11
2008,Netherlands,11
2008,Ireland,12
2008,United Kingdom,14
2008,Germany,15
2008,United States,16
2008,France,17
2008,Belgium,18
2008,Malta,19
2008,Japan,20
2008,Cyprus,21
2008,Chile,22
2008,Estonia,23
2008,Spain,24
2008,Portugal,25
2008,Slovenia,26
2008,Israel,27
2008,Hungary,29
2008,Uruguay,31
2008,Qatar,34
2008,United Arab Emirates,35
2008,Greece,36
2008,Latvia,37
2008,Lithuania,38
2008,Poland,39
2008,Italy,40
2008,Costa Rica,41
2008,Bahrain,42
2008,Malaysia,43
2008,Kuwait,44
2008,Jordan,45
2008,Croatia,46
2008,South Africa,47
2008,Panama,49
2008,Tunisia,50
2008,Bulgaria,51
2008,Romania,52
2008,Georgia,53
2008,Montenegro,54
2008,Saudi Arabia,55
2008,Brazil,56
2008,India,57
2008,North Macedonia,58
2008,Thailand,59
2008,Colombia,60
2008,Mexico,61
2008,Armenia,62
2008,Serbia,63
2008,China,64
2008,Peru,65
2008,Morocco,66
2008,Mongolia,67
2008,Philippines,70
2008,Argentina,71
2008,Indonesia,73
2008,Moldova,74
2008,Lebanon,75
2008,Ukraine,76
2008,Kazakhstan,77
2008,Algeria,78
2008,Nicaragua,79
2008,Nepal,80
2008,Azerbaijan,82
2008,Ecuador,84
2008,Pakistan,85
2008,Belarus,87
2009,Denmark,1
2009,Finland,2
2009,Sweden,3
2009,New Zealand,4
2009,Switzerland,5
2009,Singapore,6
2009,Norway,7
2009,Netherlands,8
2009,Canada,9
2009,Australia,10
2009,Austria,11
2009,Iceland,12
2009,Ireland,14
2009,Germany,15
2009,United Kingdom,16
2009,United States,17
2009,Belgium,18
2009,France,19
2009,Japan,20
2009,Malta,21
2009,Chile,22
2009,Cyprus,23
2009,Estonia,24
2009,Portugal,25
2009,Slovenia,26
2009,Spain,27
2009,Qatar,28
2009,Israel,30
2009,Uruguay,33
2009,Hungary,34
2009,Lithuania,36
2009,Poland,37
2009,Latvia,38
2009,United Arab Emirates,39
2009,Costa Rica,40
2009,Greece,41
2009,Italy,42
2009,Bahrain,43
2009,Malaysia,44
2009,Kuwait,45
2009,Croatia,46
2009,South Africa,47
2009,Jordan,48
2009,Bulgaria,50
2009,Tunisia,51
2009,Panama,52
2009,Georgia,53
2009,Montenegro,54
2009,Romania,55
2009,Brazil,56
2009,Saudi Arabia,57
2009,North Macedonia,58
2009,Thailand,59
2009,India,60
2009,Mexico,61
2009,Serbia,62
2009,Armenia,64
2009,Morocco,65
2009,Colombia,66
2009,China,67
2009,Peru,67
2009,Mongolia,69
2009,Philippines,70
2009,Moldova,71
2009,Argentina,73
2009,Indonesia,74
2009,Lebanon,75
2009,Kazakhstan,76
2009,Nicaragua,77
2009,Algeria,80
2009,Ukraine,81
2009,Azerbaijan,82
2009,Nepal,83
2009,Pakistan,84
2009,Ecuador,85
2009,Belarus,86
2010,Finland,1
2010,Denmark,2
2010,Sweden,3
2010,New Zealand,4
2010,Norway,5
2010,Singapore,6
2010,Switzerland,7
2010,Netherlands,8
2010,Canada,9
2010,Australia,10
2010,Austria,11
2010,United Kingdom,13
2010,Germany,14
2010,Ireland,15
2010,Iceland,16
2010,United States,17
2010,Belgium,17
2010,France,18
2010,Japan,19
2010,Chile,20
2010,Cyprus,21
2010,Malta,22
2010,Estonia,23
2010,Spain,24
2010,Portugal,25
2010,Slovenia,26
2010,Israel,27
2010,Uruguay,31
2010,Qatar,32
2010,Poland,33
2010,Lithuania,34
2010,Hungary,35
2010,Latvia,36
2010,Costa Rica,38
2010,United Arab Emirates,39
2010,Italy,40
2010,Malaysia,41
2010,Greece,42
2010,Bahrain,43
2010,Kuwait,44
2010,Croatia,45
2010,South Africa,46
2010,Brazil,48
2010,Romania,49
2010,Georgia,50
2010,Jordan,51
2010,Bulgaria,52
2010,Panama,53
2010,Montenegro,54
2010,Saudi Arabia,55
2010,Tunisia,56
2010,North Macedonia,57
2010,India,58
2010,Thailand,59
2010,Serbia,60
2010,Morocco,61
2010,Mexico,62
2010,Colombia,63
2010,Peru,64
2010,Armenia,65
2010,Argentina,67
2010,China,68
2010,Mongolia,70
2010,Philippines,71
2010,Moldova,72
2010,Lebanon,73
2010,Indonesia,74
2010,Kazakhstan,76
2010,Algeria,77
2010,Nicaragua,78
2010,Ukraine,79
2010,Nepal,82
2010,Azerbaijan,83
2010,Ecuador,84
2010,Pakistan,85
2010,Belarus,86
2011,Denmark,1
2011,Finland,2
2011,New Zealand,3
2011,Sweden,4
2011,Norway,5
2011,Netherlands,6
2011,Singapore,7
2011,Switzerland,8
2011,Australia,9
2011,Canada,10
2011,Iceland,11
2011,Austria,12
2011,United Kingdom,13
2011,Ireland,14
2011,Germany,15
2011,Belgium,16
2011,United States,17
2011,France,18
2011,Japan,19
2011,Chile,20
2011,Cyprus,21
2011,Malta,22
2011,Estonia,23
2011,Spain,24
2011,Israel,25
2011,Slovenia,26
2011,Portugal,27
2011,Uruguay,31
2011,Poland,32
2011,Qatar,33
2011,United Arab Emirates,34
2011,Hungary,35
2011,Lithuania,36
2011,Latvia,38
2011,Costa Rica,39
2011,Italy,40
2011,Malaysia,41
2011,Greece,42
2011,Bahrain,43
2011,Croatia,44
2011,Kuwait,45
2011,South Africa,46
2011,Georgia,47
2011,Jordan,49
2011,Panama,50
2011,Brazil,51
2011,Romania,52
2011,Bulgaria,53
2011,Montenegro,54
2011,Tunisia,55
2011,North Macedonia,56
2011,Colombia,57
2011,Thailand,58
2011,Serbia,59
2011,Mexico,60
2011,India,61
2011,Saudi Arabia,62
2011,Peru,63
2011,Armenia,64
2011,Morocco,65
2011,Philippines,66
2011,Argentina,67
2011,Mongolia,68
2011,China,69
2011,Moldova,70
2011,Indonesia,72
2011,Lebanon,74
2011,Kazakhstan,76
2011,Nicaragua,77
2011,Algeria,79
2011,Ukraine,80
2011,Ecuador,81
2011,Nepal,82
2011,Azerbaijan,83
2011,Pakistan,86
2011,Belarus,87
2012,Finland,1
2012,Sweden,2
2012,Denmark,3
2012,New Zealand,4
2012,Norway,5
2012,Singapore,6
2012,Switzerland,7
2012,Netherlands,8
2012,Canada,9
2012,Australia,10
2012,Austria,12
2012,United Kingdom,13
2012,Germany,14
2012,Iceland,15
2012,Ireland,16
2012,Belgium,17
2012,United States,18
2012,Japan,19
2012,France,20
2012,Chile,21
2012,Malta,22
2012,Cyprus,23
2012,Estonia,24
2012,Spain,25
2012,Portugal,26
2012,Israel,27
2012,Slovenia,28
2012,Qatar,29
2012,Poland,32
2012,Lithuania,33
2012,United Arab Emirates,34
2012,Uruguay,36
2012,Latvia,37
2012,Hungary,38
2012,Costa Rica,40
2012,Italy,41
2012,Malaysia,42
2012,Croatia,43
2012,Georgia,44
2012,Bahrain,45
2012,Greece,46
2012,South Africa,48
2012,Jordan,49
2012,Kuwait,50
2012,Montenegro,51
2012,Bulgaria,52
2012,Romania,53
2012,Panama,54
2012,Brazil,55
2012,Saudi Arabia,56
2012,North Macedonia,57
2012,Tunisia,58
2012,Thailand,59
2012,Mexico,60
2012,Colombia,61
2012,Serbia,62
2012,Armenia,63
2012,India,64
2012,Philippines,66
2012,Peru,67
2012,Morocco,68
2012,Moldova,69
2012,Mongolia,70
2012,China,71
2012,Argentina,72
2012,Indonesia,73
2012,Lebanon,75
2012,Kazakhstan,77
2012,Nicaragua,78
2012,Ukraine,79
2012,Ecuador,80
2012,Algeria,82
2012,Nepal,83
2012,Belarus,84
2012,Azerbaijan,85
2012,Pakistan,87
2013,Finland,1
2013,Denmark,2
2013,Norway,3
2013,Sweden,4
2013,New Zealand,5
2013,Switzerland,6
2013,Singapore,7
2013,Netherlands,8
2013,Canada,9
2013,Australia,10
2013,Austria,11
2013,United Kingdom,13
2013,Germany,14
2013,Ireland,15
2013,Iceland,16
2013,Belgium,17
2013,Japan,18
2013,United States,19
2013,France,20
2013,Chile,21
2013,Malta,22
2013,Estonia,23
2013,Cyprus,24
2013,Portugal,25
2013,Spain,26
2013,Israel,27
2013,Qatar,28
2013,Slovenia,29
2013,United Arab Emirates,32
2013,Lithuania,33
2013,Poland,34
2013,Uruguay,36
2013,Latvia,37
2013,Hungary,38
2013,Costa Rica,39
2013,Malaysia,41
2013,Italy,42
2013,Croatia,43
2013,Greece,44
2013,Georgia,45
2013,Bahrain,46
2013,South Africa,47
2013,Romania,48
2013,Jordan,50
2013,Kuwait,51
2013,Montenegro,52
2013,Panama,53
2013,Bulgaria,54
2013,Saudi Arabia,55
2013,Brazil,56
2013,North Macedonia,57
2013,Thailand,58
2013,Tunisia,59
2013,Mexico,60
2013,Armenia,61
2013,Serbia,62
2013,Colombia,63
2013,Philippines,64
2013,India,66
2013,Morocco,67
2013,Peru,68
2013,Mongolia,69
2013,Moldova,70
2013,China,71
2013,Indonesia,72
2013,Argentina,74
2013,Lebanon,75
2013,Ecuador,76
2013,Nicaragua,77
2013,Algeria,78
2013,Azerbaijan,79
2013,Kazakhstan,80
2013,Nepal,83
2013,Ukraine,84
2013,Belarus,85
2013,Pakistan,86
2014,Finland,1
2014,New Zealand,2
2014,Switzerland,3
2014,Denmark,4
2014,Norway,5
2014,Singapore,6
2014,Sweden,7
2014,Netherlands,8
2014,Canada,9
2014,Australia,10
2014,Germany,12
2014,United Kingdom,13
2014,Ireland,14
2014,Austria,15
2014,Iceland,16
2014,Japan,17
2014,Belgium,18
2014,United States,19
2014,France,20
2014,Estonia,21
2014,Chile,22
2014,Cyprus,24
2014,Malta,25
2014,Israel,26
2014,Portugal,27
2014,United Arab Emirates,29
2014,Spain,30
2014,Lithuania,31
2014,Slovenia,32
2014,Poland,34
2014,Uruguay,35
2014,Latvia,36
2014,Qatar,37
2014,Malaysia,38
2014,Costa Rica,39
2014,Hungary,41
2014,Georgia,42
2014,Italy,43
2014,Croatia,44
2014,Bahrain,45
2014,Greece,46
2014,Romania,47
2014,Jordan,48
2014,South Africa,49
2014,Montenegro,50
2014,Panama,51
2014,North Macedonia,53
2014,Saudi Arabia,54
2014,Bulgaria,55
2014,Serbia,56
2014,Tunisia,57
2014,Brazil,58
2014,Kuwait,59
2014,Philippines,60
2014,Thailand,61
2014,Colombia,62
2014,Morocco,63
2014,Indonesia,65
2014,Mexico,66
2014,India,66
2014,China,67
2014,Mongolia,68
2014,Peru,69
2014,Armenia,70
2014,Moldova,71
2014,Kazakhstan,73
2014,Argentina,74
2014,Lebanon,76
2014,Azerbaijan,77
2014,Belarus,78
2014,Nicaragua,79
2014,Ecuador,80
2014,Nepal,81
2014,Algeria,83
2014,Ukraine,84
2014,Pakistan,85
2015,New Zealand,1
2015,Finland,2
2015,Singapore,3
2015,Switzerland,4
2015,Denmark,5
2015,Norway,6
2015,Sweden,7
2015,Netherlands,8
2015,Canada,9
2015,United Kingdom,11
2015,Australia,12
2015,Germany,13
2015,Ireland,14
2015,Iceland,15
2015,Austria,16
2015,Japan,17
2015,Belgium,18
2015,United States,19
2015,France,20
2015,Estonia,21
2015,Chile,22
2015,Israel,23
2015,Portugal,24
2015,Malta,26
2015,Cyprus,27
2015,Lithuania,28
2015,United Arab Emirates,30
2015,Spain,31
2015,Slovenia,32
2015,Latvia,33
2015,Poland,34
2015,Uruguay,36
2015,Qatar,37
2015,Costa Rica,38
2015,Malaysia,40
2015,Hungary,41
2015,Italy,42
2015,Georgia,43
2015,Bahrain,44
2015,Croatia,45
2015,Greece,46
2015,Romania,47
2015,Jordan,48
2015,South Africa,49
2015,Montenegro,50
2015,Panama,51
2015,Bulgaria,52
2015,Saudi Arabia,53
2015,Serbia,54
2015,North Macedonia,56
2015,Tunisia,57
2015,Kuwait,58
2015,Colombia,59
2015,India,60
2015,Thailand,61
2015,Morocco,62
2015,Philippines,63
2015,Brazil,64
2015,China,65
2015,Mexico,66
2015,Peru,67
2015,Mongolia,69
2015,Indonesia,70
2015,Armenia,71
2015,Kazakhstan,73
2015,Argentina,74
2015,Moldova,75
2015,Azerbaijan,76
2015,Lebanon,77
2015,Belarus,78
2015,Ecuador,81
